organ,file,class,dx,dy,mode,dice,hd
Heart,22_Heart_2_4.npz,0,0,5,both,0.033249748257540776,323.80395303331306
Heart,22_Heart_2_4.npz,0,0,-5,point,0.034229162155439995,325.0
Heart,22_Heart_2_4.npz,0,0,-5,box,0.030570062522981896,323.80395303331306
Heart,22_Heart_2_4.npz,0,0,-5,both,0.03391025383609595,324.4009864349984
Heart,22_Heart_2_4.npz,0,10,10,point,0.02144936417952896,325.0
Heart,22_Heart_2_4.npz,0,10,10,box,0.03244166192372787,325.0
Heart,22_Heart_2_4.npz,0,10,10,both,0.03308756220561006,323.40222633742025
Heart,22_Heart_2_4.npz,0,-10,-10,point,0.032677928551638695,322.001552791287
Heart,22_Heart_2_4.npz,0,-10,-10,box,0.03365964343597619,325.0
Heart,22_Heart_2_4.npz,0,-10,-10,both,0.03361727381173406,325.0
Heart,22_Heart_2_4.npz,1,0,0,point,0.02915422840498697,312.40518561637225
Heart,22_Heart_2_4.npz,1,0,0,box,0.02916184869827126,313.2091952673165
Heart,22_Heart_2_4.npz,1,0,0,both,0.028159669031191454,313.2091952673165
Heart,22_Heart_2_4.npz,1,5,0,point,0.026871844395223228,311.40006422606916
Heart,22_Heart_2_4.npz,1,5,0,box,0.029699336810923634,313.2091952673165
Heart,22_Heart_2_4.npz,1,5,0,both,0.029254701648476877,313.2091952673165
Heart,22_Heart_2_4.npz,1,-5,0,point,0.02769135600312434,311.40006422606916
Heart,22_Heart_2_4.npz,1,-5,0,box,0.029015264399101907,311.40006422606916
Heart,22_Heart_2_4.npz,1,-5,0,both,0.02898372294638632,313.2091952673165
Heart,22_Heart_2_4.npz,1,0,5,point,0.028365957041479414,313.2091952673165
Heart,22_Heart_2_4.npz,1,0,5,box,0.022745604129689165,310.80057915003954
Heart,22_Heart_2_4.npz,1,0,5,both,0.026345032525498954,312.00160255998685
Heart,22_Heart_2_4.npz,1,0,-5,point,0.027745379721026395,313.2091952673165
Heart,22_Heart_2_4.npz,1,0,-5,box,0.029694429813510607,311.40006422606916
Heart,22_Heart_2_4.npz,1,0,-5,both,0.02349979018042016,309.8031633150314
Heart,22_Heart_2_4.npz,1,10,10,point,0.02727471088806188,313.2091952673165
Heart,22_Heart_2_4.npz,1,10,10,box,0.02812001300871825,313.2091952673165
Heart,22_Heart_2_4.npz,1,10,10,both,0.028583717137683144,312.00160255998685
Heart,22_Heart_2_4.npz,1,-10,-10,point,0.029041721720823727,313.2091952673165
Heart,22_Heart_2_4.npz,1,-10,-10,box,0.02705964339740842,313.2091952673165
Heart,22_Heart_2_4.npz,1,-10,-10,both,0.02736182163541336,312.40518561637225
Heart,22_Heart_2_4.npz,2,0,0,point,0.053897552775930106,367.0490430446591
Heart,22_Heart_2_4.npz,2,0,0,box,0.049680673426167624,366.0833238485468
Heart,22_Heart_2_4.npz,2,0,0,both,0.05442946436881622,367.0490430446591
Heart,22_Heart_2_4.npz,2,5,0,point,0.05218825145997222,366.17482163578643
Heart,22_Heart_2_4.npz,2,5,0,box,0.05014716410785934,366.0833238485468
Heart,22_Heart_2_4.npz,2,5,0,both,0.053863261200721116,367.0490430446591
Heart,22_Heart_2_4.npz,2,-5,0,point,0.053712383210577,367.0490430446591
Heart,22_Heart_2_4.npz,2,-5,0,box,0.0548095164710167,367.0490430446591
Heart,22_Heart_2_4.npz,2,-5,0,both,0.045246168452449415,367.0490430446591
Heart,22_Heart_2_4.npz,2,0,5,point,0.055423708283046935,367.0490430446591
Heart,22_Heart_2_4.npz,2,0,5,box,0.04976677998259749,365.301245549478
Heart,22_Heart_2_4.npz,2,0,5,both,0.05197771078833909,367.0490430446591
Heart,22_Heart_2_4.npz,2,0,-5,point,0.04859917949435513,364.81502162054676
Heart,22_Heart_2_4.npz,2,0,-5,box,0.05279387476490469,367.0490430446591
Heart,22_Heart_2_4.npz,2,0,-5,both,0.05437480767257901,367.0490430446591
Heart,22_Heart_2_4.npz,2,10,10,point,0.05440191254551647,367.0490430446591
Heart,22_Heart_2_4.npz,2,10,10,box,0.05158216518409689,366.56513745854227
Heart,22_Heart_2_4.npz,2,10,10,both,0.05314637956642119,365.301245549478
Heart,22_Heart_2_4.npz,2,-10,-10,point,0.03503321191341598,361.61443555256477
Heart,22_Heart_2_4.npz,2,-10,-10,box,0.05396342594309477,367.0490430446591
Heart,22_Heart_2_4.npz,2,-10,-10,both,0.05075957427452911,367.0490430446591
Heart,22_Heart_2_8.npz,0,0,0,point,0.02829808660624228,328.4585209733491
Heart,22_Heart_2_8.npz,0,0,0,box,0.028275784501179378,330.037876614185
Heart,22_Heart_2_8.npz,0,0,0,both,0.027106831240685903,328.4585209733491
Heart,22_Heart_2_8.npz,0,5,0,point,0.024758992652986634,325.3136947624554
Heart,22_Heart_2_8.npz,0,5,0,box,0.028635311208969182,330.037876614185
Heart,22_Heart_2_8.npz,0,5,0,both,0.020384078961462947,330.037876614185
Heart,22_Heart_2_8.npz,0,-5,0,point,0.02757115495968692,330.037876614185
Heart,22_Heart_2_8.npz,0,-5,0,box,0.027906189145710046,330.037876614185
Heart,22_Heart_2_8.npz,0,-5,0,both,0.027658894521481844,330.037876614185
Heart,22_Heart_2_8.npz,0,0,5,point,0.028078209930747746,329.4267748681033
Heart,22_Heart_2_8.npz,0,0,5,box,0.027915521948810664,328.8175786055241
Heart,22_Heart_2_8.npz,0,0,5,both,0.028446130141042802,330.037876614185
Heart,22_Heart_2_8.npz,0,0,-5,point,0.02746934839509196,330.037876614185
Heart,22_Heart_2_8.npz,0,0,-5,box,0.02794411177644484,330.037876614185
Heart,22_Heart_2_8.npz,0,0,-5,both,0.027725093968752765,328.4585209733491
Heart,22_Heart_2_8.npz,0,10,10,point,0.02992409057403692,328.8175786055241
Heart,22_Heart_2_8.npz,0,10,10,box,0.027204264680992216,330.037876614185
Heart,22_Heart_2_8.npz,0,10,10,both,0.027557377381840633,327.670566270454
Heart,22_Heart_2_8.npz,0,-10,-10,point,0.02581780842012142,327.670566270454
Heart,22_Heart_2_8.npz,0,-10,-10,box,0.028518727907121198,330.037876614185
Heart,22_Heart_2_8.npz,0,-10,-10,both,0.0276138210938593,330.037876614185
Heart,22_Heart_2_8.npz,1,0,0,point,0.014555064149082293,322.0558957696629
Heart,22_Heart_2_8.npz,1,0,0,box,0.015304959458138477,322.0558957696629
Heart,22_Heart_2_8.npz,1,0,0,both,0.014747162930557597,322.0558957696629
Heart,22_Heart_2_8.npz,1,5,0,point,0.015221610337647106,322.0558957696629
Heart,22_Heart_2_8.npz,1,5,0,box,0.015057573073515216,320.8301731446093
Heart,22_Heart_2_8.npz,1,5,0,both,0.016083830876077475,322.0558957696629
Heart,22_Heart_2_8.npz,1,-5,0,point,0.014924476742439045,322.0558957696629
Heart,22_Heart_2_8.npz,1,-5,0,box,0.015024654995531605,322.0558957696629
Heart,22_Heart_2_8.npz,1,-5,0,both,0.01511228736359554,322.0558957696629
Heart,22_Heart_2_8.npz,1,0,5,point,0.015374772096423519,322.0558957696629
Heart,22_Heart_2_8.npz,1,0,5,box,0.014481301949580262,320.22023671217283
Heart,22_Heart_2_8.npz,1,0,5,both,0.015288171722611635,320.8301731446093
Heart,22_Heart_2_8.npz,1,0,-5,point,0.015060326472674586,322.0558957696629
Heart,22_Heart_2_8.npz,1,0,-5,box,0.017593623209214176,320.8301731446093
Heart,22_Heart_2_8.npz,1,0,-5,both,0.015034578384354926,322.0558957696629
Heart,22_Heart_2_8.npz,1,10,10,point,0.014785545223168899,322.0558957696629
Heart,22_Heart_2_8.npz,1,10,10,box,0.015223289579818491,322.0558957696629
Heart,22_Heart_2_8.npz,1,10,10,both,0.015216405044913563,322.0558957696629
Heart,22_Heart_2_8.npz,1,-10,-10,point,0.014998536728122715,320.22023671217283
Heart,22_Heart_2_8.npz,1,-10,-10,box,0.015199540306584441,322.0558957696629
Heart,22_Heart_2_8.npz,1,-10,-10,both,0.015083454441360864,322.0558957696629
Heart,22_Heart_2_8.npz,2,0,0,point,0.017859107987860546,383.5101041693687
Heart,22_Heart_2_8.npz,2,0,0,box,0.016990894774854836,384.56728930058523
Heart,22_Heart_2_8.npz,2,0,0,both,0.01778075185813495,384.56728930058523
Heart,22_Heart_2_8.npz,2,5,0,point,0.016917004867298652,384.56728930058523
Heart,22_Heart_2_8.npz,2,5,0,box,0.012159675741976973,378.957781289684
Heart,22_Heart_2_8.npz,2,5,0,both,0.017199200136146123,384.56728930058523
Heart,22_Heart_2_8.npz,2,-5,0,point,0.01707657909446499,383.5101041693687
Heart,22_Heart_2_8.npz,2,-5,0,box,0.01592253418760235,383.5101041693687
Heart,22_Heart_2_8.npz,2,-5,0,both,0.016686688189802474,382.9843338832543
Heart,22_Heart_2_8.npz,2,0,5,point,0.017252244052034387,381.93847672105517
Heart,22_Heart_2_8.npz,2,0,5,box,0.014095875578302178,380.33800756695354
Heart,22_Heart_2_8.npz,2,0,5,both,0.017032958212260436,384.56728930058523
Heart,22_Heart_2_8.npz,2,0,-5,point,0.01741506139831712,383.5101041693687
Heart,22_Heart_2_8.npz,2,0,-5,box,0.015238259222583945,379.05672398732094
Heart,22_Heart_2_8.npz,2,0,-5,both,0.01722714513732023,383.5101041693687
Heart,22_Heart_2_8.npz,2,10,10,point,0.017462315992609258,384.56728930058523
Heart,22_Heart_2_8.npz,2,10,10,box,0.01757235252595293,384.56728930058523
Heart,22_Heart_2_8.npz,2,10,10,both,0.017176602404312284,384.56728930058523
Heart,22_Heart_2_8.npz,2,-10,-10,point,0.017365601330129772,383.7199499635118
Heart,22_Heart_2_8.npz,2,-10,-10,box,0.015116145574219296,382.87334720505163
Heart,22_Heart_2_8.npz,2,-10,-10,both,0.014629049111801363,382.4604554721965
Heart,22_Heart_2_9.npz,0,0,0,point,0.020520770382823968,332.00150602068055
Heart,22_Heart_2_9.npz,0,0,0,box,0.017730298115102152,332.00150602068055
Heart,22_Heart_2_9.npz,0,0,0,both,0.007532956685470686,332.50112781763613
Heart,22_Heart_2_9.npz,0,5,0,point,0.017101184504108014,332.50112781763613
Heart,22_Heart_2_9.npz,0,5,0,box,0.018321742826394777,332.6048706799105
Heart,22_Heart_2_9.npz,0,5,0,both,0.01748886620475185,332.50112781763613
Heart,22_Heart_2_9.npz,0,-5,0,point,0.018771782514175526,333.2101439032131
Heart,22_Heart_2_9.npz,0,-5,0,box,0.01818762583242904,332.6048706799105
Heart,22_Heart_2_9.npz,0,-5,0,both,0.017616505900091943,332.6048706799105
Heart,22_Heart_2_9.npz,0,0,5,point,0.016930146654643274,330.93352806870445
Heart,22_Heart_2_9.npz,0,0,5,box,0.01757212780834561,331.8825093312391
Heart,22_Heart_2_9.npz,0,0,5,both,0.01917403065824929,333.2101439032131
Heart,22_Heart_2_9.npz,0,0,-5,point,0.017273068637718974,332.6048706799105
Heart,22_Heart_2_9.npz,0,0,-5,box,0.01847079037800522,333.2101439032131
Heart,22_Heart_2_9.npz,0,0,-5,both,0.018584806739702555,333.2101439032131
Heart,22_Heart_2_9.npz,0,10,10,point,0.018952390288532565,331.8825093312391
Heart,22_Heart_2_9.npz,0,10,10,box,0.01577631820985146,333.2101439032131
Heart,22_Heart_2_9.npz,0,10,10,both,0.01855095280264892,333.2101439032131
Heart,22_Heart_2_9.npz,0,-10,-10,point,0.017345191404734756,328.9072817679779
Heart,22_Heart_2_9.npz,0,-10,-10,box,0.018797075519624343,332.00150602068055
Heart,22_Heart_2_9.npz,0,-10,-10,both,0.017624701490025763,332.00150602068055
Heart,22_Heart_2_9.npz,1,0,0,point,0.009613375130612492,324.6120761770886
Heart,22_Heart_2_9.npz,1,0,0,box,0.01200195111932558,326.44141894067303
Heart,22_Heart_2_9.npz,1,0,0,both,0.01191540065534605,326.266762021509
Heart,22_Heart_2_9.npz,1,5,0,point,0.01273261508325071,327.0550412392385
Heart,22_Heart_2_9.npz,1,5,0,box,0.012026248686773131,327.0550412392385
Heart,22_Heart_2_9.npz,1,5,0,both,0.01188373213425232,327.0550412392385
Heart,22_Heart_2_9.npz,1,-5,0,point,0.011215658249959185,327.0550412392385
Heart,22_Heart_2_9.npz,1,-5,0,box,0.012227250381312964,325.8297101247828
Heart,22_Heart_2_9.npz,1,-5,0,both,0.012460324148197383,327.0550412392385
Heart,22_Heart_2_9.npz,1,0,5,point,0.01170157745021905,325.8297101247828
Heart,22_Heart_2_9.npz,1,0,5,box,0.00925925925922029,325.2199255888237
Heart,22_Heart_2_9.npz,1,0,5,both,0.012341430419251167,325.8297101247828
Heart,22_Heart_2_9.npz,1,0,-5,point,0.012384558908766531,327.0550412392385
Heart,22_Heart_2_9.npz,1,0,-5,box,0.012649825519646806,327.0550412392385
Heart,22_Heart_2_9.npz,1,0,-5,both,0.012340948962510872,327.0550412392385
Heart,22_Heart_2_9.npz,1,10,10,point,0.012360742953581185,327.0550412392385
Heart,22_Heart_2_9.npz,1,10,10,box,0.00959232613908656,325.8297101247828
Heart,22_Heart_2_9.npz,1,10,10,both,0.012017005007914496,327.0550412392385
Heart,22_Heart_2_9.npz,1,-10,-10,point,0.01256567471301521,326.266762021509
Heart,22_Heart_2_9.npz,1,-10,-10,box,0.012074820764377978,327.0550412392385
Heart,22_Heart_2_9.npz,1,-10,-10,both,0.011741468232189321,325.8297101247828
Heart,22_Heart_2_9.npz,2,0,0,point,0.011192199734081181,378.27238863020386
Heart,22_Heart_2_9.npz,2,0,0,box,0.009489987764478352,379.6024235960566
Heart,22_Heart_2_9.npz,2,0,0,both,0.010937459502888928,379.6024235960566
Heart,22_Heart_2_9.npz,2,5,0,point,0.011043216716795248,378.93667017062364
Heart,22_Heart_2_9.npz,2,5,0,box,0.01148535024735987,379.6024235960566
Heart,22_Heart_2_9.npz,2,5,0,both,0.010902204326758095,379.6024235960566
Heart,22_Heart_2_9.npz,2,-5,0,point,0.011353438158809463,379.6024235960566
Heart,22_Heart_2_9.npz,2,-5,0,box,0.01054931260485817,379.6024235960566
Heart,22_Heart_2_9.npz,2,-5,0,both,0.010640008388967762,378.93667017062364
Heart,22_Heart_2_9.npz,2,0,5,point,0.009025614949467357,377.6095867427097
Heart,22_Heart_2_9.npz,2,0,5,box,0.010895543371290086,379.6024235960566
Heart,22_Heart_2_9.npz,2,0,5,both,0.0112356414085718,378.93667017062364
Heart,22_Heart_2_9.npz,2,0,-5,point,0.011460754108535653,379.6024235960566
Heart,22_Heart_2_9.npz,2,0,-5,box,0.01063427262769877,379.6024235960566
Heart,22_Heart_2_9.npz,2,0,-5,both,0.011198770077273844,379.6024235960566
Heart,22_Heart_2_9.npz,2,10,10,point,0.01122354246948995,379.6024235960566
Heart,22_Heart_2_9.npz,2,10,10,box,0.011243479195428927,379.6024235960566
Heart,22_Heart_2_9.npz,2,10,10,both,0.011355346211183164,378.27238863020386
Heart,22_Heart_2_9.npz,2,-10,-10,point,0.002654867256625421,375.6301372360849
Heart,22_Heart_2_9.npz,2,-10,-10,box,0.011338641221845266,379.6024235960566
Heart,22_Heart_2_9.npz,2,-10,-10,both,0.008320867614059388,377.4453602841079
Heart,22_Heart_3_2.npz,0,0,0,point,0.005714719963522196,222.73975846265077
Heart,22_Heart_3_2.npz,0,0,0,box,0.005870865224826741,222.73975846265077
Heart,22_Heart_3_2.npz,0,0,0,both,0.005604651419366321,222.03603311174518
Heart,22_Heart_3_2.npz,0,5,0,point,0.005428881650376337,222.03603311174518
Heart,22_Heart_3_2.npz,0,5,0,box,0.005884346823943342,222.73975846265077
Heart,22_Heart_3_2.npz,0,5,0,both,0.00586744899319779,222.73975846265077
Heart,22_Heart_3_2.npz,0,-5,0,point,0.005037783375313605,222.03152929257593
Heart,22_Heart_3_2.npz,0,-5,0,box,0.006234556168028102,221.33458834985552
Heart,22_Heart_3_2.npz,0,-5,0,both,0.005768965473995038,222.73975846265077
Heart,22_Heart_3_2.npz,0,0,5,point,0.007176756569044574,222.03152929257593
Heart,22_Heart_3_2.npz,0,0,5,box,0.005352218396618091,222.03603311174518
Heart,22_Heart_3_2.npz,0,0,5,both,0.0062460961898802405,222.03152929257593
Heart,22_Heart_3_2.npz,0,0,-5,point,0.006184413960984542,222.73975846265077
Heart,22_Heart_3_2.npz,0,0,-5,box,0.005377650355539567,222.73975846265077
Heart,22_Heart_3_2.npz,0,0,-5,both,0.0043044291952575465,222.03152929257593
Heart,22_Heart_3_2.npz,0,10,10,point,0.006043513295727512,222.73975846265077
Heart,22_Heart_3_2.npz,0,10,10,box,0.005839299284084742,221.32555207205516
Heart,22_Heart_3_2.npz,0,10,10,both,0.006490807986858788,220.62184841941652
Heart,22_Heart_3_2.npz,0,-10,-10,point,0.005727335339106924,222.03152929257593
Heart,22_Heart_3_2.npz,0,-10,-10,box,0.004408459003512711,222.73975846265077
Heart,22_Heart_3_2.npz,0,-10,-10,both,0.005934447183419165,222.73975846265077
Heart,22_Heart_3_2.npz,1,0,0,point,0.008738548273428915,215.6687274502263
Heart,22_Heart_3_2.npz,1,0,0,box,0.008746181033965286,215.6687274502263
Heart,22_Heart_3_2.npz,1,0,0,both,0.008573409821596347,215.6687274502263
Heart,22_Heart_3_2.npz,1,5,0,point,0.009822311653760164,215.6687274502263
Heart,22_Heart_3_2.npz,1,5,0,box,0.008046341585561985,215.6687274502263
Heart,22_Heart_3_2.npz,1,5,0,both,0.008479471361566453,215.6687274502263
Heart,22_Heart_3_2.npz,1,-5,0,point,0.0,205.7692882818036
Heart,22_Heart_3_2.npz,1,-5,0,box,0.00833362390599248,214.96046148071045
Heart,22_Heart_3_2.npz,1,-5,0,both,0.008642301095128433,214.2545215392198
Heart,22_Heart_3_2.npz,1,0,5,point,0.009361298732075411,214.96046148071045
Heart,22_Heart_3_2.npz,1,0,5,box,0.00891804824388919,215.6687274502263
Heart,22_Heart_3_2.npz,1,0,5,both,0.0,nan
Heart,22_Heart_3_2.npz,1,0,-5,point,0.008359609884870507,214.2545215392198
Heart,22_Heart_3_2.npz,1,0,-5,box,0.009092030377247179,215.6687274502263
Heart,22_Heart_3_2.npz,1,0,-5,both,0.008803694229426132,214.96046148071045
Heart,22_Heart_3_2.npz,1,10,10,point,0.010752016002993841,214.96046148071045
Heart,22_Heart_3_2.npz,1,10,10,box,0.008284723983428801,214.96046148071045
Heart,22_Heart_3_2.npz,1,10,10,both,0.007190795781391189,215.6687274502263
Heart,22_Heart_3_2.npz,1,-10,-10,point,0.00826194509096569,214.96046148071045
Heart,22_Heart_3_2.npz,1,-10,-10,box,0.008573003204668497,215.6687274502263
Heart,22_Heart_3_2.npz,1,-10,-10,both,0.008917071237489565,215.6687274502263
Heart,22_Heart_3_2.npz,2,0,0,point,0.0016708437761065568,239.3407612589214
Heart,22_Heart_3_2.npz,2,0,0,box,0.0013149964385505916,238.6734170367534
Heart,22_Heart_3_2.npz,2,0,0,both,0.001442615943577495,239.3407612589214
Heart,22_Heart_3_2.npz,2,5,0,point,0.001993355481725919,237.92856070678022
Heart,22_Heart_3_2.npz,2,5,0,box,0.0014003052665479115,239.3407612589214
Heart,22_Heart_3_2.npz,2,5,0,both,0.0015027102452635107,239.3407612589214
Heart,22_Heart_3_2.npz,2,-5,0,point,0.0013945285263111862,238.6734170367534
Heart,22_Heart_3_2.npz,2,-5,0,box,0.0016774614416841351,237.8570999570961
Heart,22_Heart_3_2.npz,2,-5,0,both,0.001163617557695285,239.3407612589214
Heart,22_Heart_3_2.npz,2,0,5,point,0.0014682131845541579,238.00840321299583
Heart,22_Heart_3_2.npz,2,0,5,box,0.0011634129883423313,239.3407612589214
Heart,22_Heart_3_2.npz,2,0,5,both,0.0013315176274774805,239.3407612589214
Heart,22_Heart_3_2.npz,2,0,-5,point,0.0014455202509202993,238.6734170367534
Heart,22_Heart_3_2.npz,2,0,-5,box,0.0015695947082233351,239.3407612589214
Heart,22_Heart_3_2.npz,2,0,-5,both,0.001397853883155717,239.3407612589214
Heart,22_Heart_3_2.npz,2,10,10,point,0.0014423770373573053,239.3407612589214
Heart,22_Heart_3_2.npz,2,10,10,box,0.0015933516620842301,238.6734170367534
Heart,22_Heart_3_2.npz,2,10,10,both,0.0,238.5979882563975
Heart,22_Heart_3_2.npz,2,-10,-10,point,0.0012578616352161703,238.6734170367534
Heart,22_Heart_3_2.npz,2,-10,-10,box,0.0013390280503286763,239.3407612589214
Heart,22_Heart_3_2.npz,2,-10,-10,both,0.0014280768564996044,239.3407612589214
Heart,22_Heart_4_2.npz,0,0,0,point,0.00957889029459173,146.21901381147393
Heart,22_Heart_4_2.npz,0,0,0,box,0.00911511675542577,146.21901381147393
Heart,22_Heart_4_2.npz,0,0,0,both,0.0,116.81181447096864
Heart,22_Heart_4_2.npz,0,5,0,point,0.009190228349036812,146.21901381147393
Heart,22_Heart_4_2.npz,0,5,0,box,0.01035716192407754,145.57815770231468
Heart,22_Heart_4_2.npz,0,5,0,both,0.00932400932400389,146.21901381147393
Heart,22_Heart_4_2.npz,0,-5,0,point,0.010953392198490048,145.57815770231468
Heart,22_Heart_4_2.npz,0,-5,0,box,0.010575016523456963,145.71547618561317
Heart,22_Heart_4_2.npz,0,-5,0,both,0.010964732836911083,145.45446022724775
Heart,22_Heart_4_2.npz,0,0,5,point,0.009834599910588266,146.21901381147393
Heart,22_Heart_4_2.npz,0,0,5,box,0.010425848044521287,146.21901381147393
Heart,22_Heart_4_2.npz,0,0,5,both,0.0019512195121887765,141.82030884185804
Heart,22_Heart_4_2.npz,0,0,-5,point,0.009811116690482517,146.21901381147393
