version,mode,threshold,dice,hd95
finetuned_epoch5,both,0.3,0.5087976539552141,11.661903789690601
finetuned_epoch5,both,0.5,0.4265505984719635,21.95449840010015
finetuned_epoch5,point,0.2,0.5399361022277965,19.0
finetuned_epoch5,point,0.3,0.42141623488045915,20.0
finetuned_epoch5,point,0.5,0.32293577981058835,21.0
finetuned_epoch5,box,0.2,0.8406862744995014,4.0
finetuned_epoch5,box,0.3,0.7900912646572348,8.0
finetuned_epoch5,box,0.5,0.6409495548866327,10.04987562112089
finetuned_epoch5,both,0.2,0.8616891064766011,4.0
finetuned_epoch5,both,0.3,0.842105263147342,4.0
finetuned_epoch5,both,0.5,0.7921052631474723,11.0
finetuned_epoch5,point,0.2,0.9494219653110592,3.0
finetuned_epoch5,point,0.3,0.9028309104751123,5.0
finetuned_epoch5,point,0.5,0.8146911519130661,6.4031242374328485
finetuned_epoch5,box,0.2,0.6839032527048883,6.0
finetuned_epoch5,box,0.3,0.6064981949403746,7.0710678118654755
finetuned_epoch5,box,0.5,0.4562899786731739,16.1245154965971
finetuned_epoch5,both,0.2,0.9295373665414268,3.605551275463989
finetuned_epoch5,both,0.3,0.9228529839816387,3.605551275463989
finetuned_epoch5,both,0.5,0.9071698113139082,4.47213595499958
finetuned_epoch5,point,0.2,0.029530201342083694,13.892443989449804
finetuned_epoch5,point,0.3,0.01273885350309456,13.892443989449804
finetuned_epoch5,point,0.5,0.006153846153798817,13.892443989449804
finetuned_epoch5,box,0.2,0.6509225092202885,15.0
finetuned_epoch5,box,0.3,0.5794995964440719,25.298221281347036
finetuned_epoch5,box,0.5,0.45798707294129287,28.160255680657446
finetuned_epoch5,both,0.2,0.5804946336883785,13.892443989449804
finetuned_epoch5,both,0.3,0.5604662457476423,13.892443989449804
finetuned_epoch5,both,0.5,0.5023400936011319,13.892443989449804
finetuned_epoch5,point,0.2,0.04031354983157544,26.076809620810597
finetuned_epoch5,point,0.3,0.04031354983157544,26.076809620810597
finetuned_epoch5,point,0.5,0.04031354983157544,26.076809620810597
finetuned_epoch5,box,0.2,0.8994082840183467,5.0
finetuned_epoch5,box,0.3,0.8681388012563525,6.082762530298219
finetuned_epoch5,box,0.5,0.6413043478211079,19.0
finetuned_epoch5,both,0.2,0.9016786570689348,5.0990195135927845
finetuned_epoch5,both,0.3,0.8830845771089361,6.324555320336759
finetuned_epoch5,both,0.5,0.8127544097638213,11.180339887498949
finetuned_epoch5,point,0.2,0.8581196581123238,5.656854249492381
finetuned_epoch5,point,0.3,0.832746478865909,6.324555320336759
finetuned_epoch5,point,0.5,0.7789084181241545,6.708203932499369
finetuned_epoch5,box,0.2,0.6953199617889655,5.385164807134504
finetuned_epoch5,box,0.3,0.5428571428511774,7.0710678118654755
finetuned_epoch5,box,0.5,0.11764705882184151,20.248456731316587
finetuned_epoch5,both,0.2,0.9254210104175989,3.0
finetuned_epoch5,both,0.3,0.8999172870066178,4.0
finetuned_epoch5,both,0.5,0.852430555548156,5.0
finetuned_epoch5,point,0.2,0.014175257731867428,13.416407864998739
finetuned_epoch5,point,0.3,0.00794701986749704,13.416407864998739
finetuned_epoch5,point,0.5,0.005471956224312778,13.45362404707371
finetuned_epoch5,box,0.2,0.7437185929606717,11.180339887498949
finetuned_epoch5,box,0.3,0.6434010152243439,14.212670403551895
finetuned_epoch5,box,0.5,0.2178387650067081,36.61966684720111
finetuned_epoch5,both,0.2,0.7141133896231842,13.416407864998739
finetuned_epoch5,both,0.3,0.6507004066848139,13.416407864998739
finetuned_epoch5,both,0.5,0.5525446133473064,27.784887978899608
finetuned_epoch5,point,0.2,0.031423290203036754,32.38826948140329
finetuned_epoch5,point,0.3,0.02960222016623865,32.38826948140329
finetuned_epoch5,point,0.5,0.02960222016623865,32.38826948140329
finetuned_epoch5,box,0.2,0.922498825735451,3.1622776601683795
finetuned_epoch5,box,0.3,0.9044585987216832,7.0
finetuned_epoch5,box,0.5,0.8368869935989506,7.0
finetuned_epoch5,both,0.2,0.921455938692905,4.47213595499958
finetuned_epoch5,both,0.3,0.9082840236641604,5.0
finetuned_epoch5,both,0.5,0.8741584671109572,7.0
finetuned_epoch5,point,0.2,0.8362114076356033,7.615773105863909
finetuned_epoch5,point,0.3,0.8779931584898633,7.211102550927978
finetuned_epoch5,point,0.5,0.8934875228186642,5.830951894845301
finetuned_epoch5,box,0.2,0.31683168316570276,12.083045973594572
finetuned_epoch5,box,0.3,0.12871287128585432,24.758836806279895
finetuned_epoch5,box,0.5,0.069792802616469,27.586228448267445
finetuned_epoch5,both,0.2,0.9268004722495466,3.605551275463989
finetuned_epoch5,both,0.3,0.9366324683105817,3.605551275463989
finetuned_epoch5,both,0.5,0.9331667707624413,2.8284271247461903
finetuned_epoch5,point,0.2,0.28223574986008726,15.264337522473747
finetuned_epoch5,point,0.3,0.17375674056217044,15.264337522473747
finetuned_epoch5,point,0.5,0.10680228861979148,15.264337522473747
finetuned_epoch5,box,0.2,0.8159340659284621,4.123105625617661
finetuned_epoch5,box,0.3,0.6329555361758243,20.8806130178211
finetuned_epoch5,box,0.5,0.4350515463872675,31.240998703626616
finetuned_epoch5,both,0.2,0.6031042128576359,15.264337522473747
finetuned_epoch5,both,0.3,0.5672097759645255,15.264337522473747
finetuned_epoch5,both,0.5,0.49729729729345723,15.231546211727817
finetuned_epoch5,point,0.2,0.7076271186410694,35.0
finetuned_epoch5,point,0.3,0.7044569450423867,35.014282800023196
finetuned_epoch5,point,0.5,0.6807174887861852,36.0
finetuned_epoch5,box,0.2,0.9250593421467445,2.23606797749979
finetuned_epoch5,box,0.3,0.8779772810521145,5.656854249492381
finetuned_epoch5,box,0.5,0.711208791205665,32.55764119219941
finetuned_epoch5,both,0.2,0.8743645606358956,8.06225774829855
finetuned_epoch5,both,0.3,0.8261711188508473,14.0
finetuned_epoch5,both,0.5,0.7303900557191154,33.0
finetuned_epoch5,point,0.2,0.9627039627020927,2.8284271247461903
finetuned_epoch5,point,0.3,0.9523996852853022,3.605551275463989
finetuned_epoch5,point,0.5,0.9347520578178383,5.0
finetuned_epoch5,box,0.2,0.9718660287062739,2.23606797749979
finetuned_epoch5,box,0.3,0.9666795815556631,2.8284271247461903
finetuned_epoch5,box,0.5,0.9522870662441792,3.1622776601683795
finetuned_epoch5,both,0.2,0.970899980726593,2.23606797749979
finetuned_epoch5,both,0.3,0.9659996114222538,2.8284271247461903
finetuned_epoch5,both,0.5,0.9545186060229287,3.0
finetuned_epoch5,point,0.2,0.008339952343112907,27.294688127912362
finetuned_epoch5,point,0.3,0.004427450191176439,27.294688127912362
finetuned_epoch5,point,0.5,0.0008225375282730361,27.294688127912362
finetuned_epoch5,box,0.2,0.8779058409828523,4.242640687119285
finetuned_epoch5,box,0.3,0.8700265251971638,5.0990195135927845
finetuned_epoch5,box,0.5,0.8369541364914704,7.0710678118654755
finetuned_epoch5,both,0.2,0.7987057220694845,27.294688127912362
finetuned_epoch5,both,0.3,0.8089025326154856,27.0
finetuned_epoch5,both,0.5,0.6970934422274871,14.142135623730951
finetuned_epoch5,point,0.2,0.9189189189177475,10.770329614269007
finetuned_epoch5,point,0.3,0.9192612137191039,9.848857801796104
finetuned_epoch5,point,0.5,0.8783997697497793,17.26267650163207
finetuned_epoch5,box,0.2,0.9501374165672685,4.47213595499958
finetuned_epoch5,box,0.3,0.9420270451185674,5.0
finetuned_epoch5,box,0.5,0.8871338311302597,13.92838827718412
finetuned_epoch5,both,0.2,0.9483056478392714,4.47213595499958
finetuned_epoch5,both,0.3,0.9380075798579616,5.0
finetuned_epoch5,both,0.5,0.8942417331800253,7.810249675906654
finetuned_epoch5,point,0.2,0.27113480578620613,15.620499351813308
finetuned_epoch5,point,0.3,0.2785602503890567,15.620499351813308
finetuned_epoch5,point,0.5,0.29156429156190367,14.866068747318506
finetuned_epoch5,box,0.2,0.8762886597712296,2.8284271247461903
finetuned_epoch5,box,0.3,0.8812664907419191,2.8284271247461903
finetuned_epoch5,box,0.5,0.8709677419120707,2.8284271247461903
finetuned_epoch5,both,0.2,0.8765743072827059,2.8284271247461903
finetuned_epoch5,both,0.3,0.8797953963969362,2.8284271247461903
finetuned_epoch5,both,0.5,0.883116883093945,2.8284271247461903
finetuned_epoch5,point,0.2,0.780590717295461,6.0
finetuned_epoch5,point,0.3,0.7939914163047533,6.0
finetuned_epoch5,point,0.5,0.8139149641037332,6.0
finetuned_epoch5,box,0.2,0.8074195308193813,6.0
finetuned_epoch5,box,0.3,0.8222222222176544,6.0
finetuned_epoch5,box,0.5,0.842465753419849,6.0
finetuned_epoch5,both,0.2,0.8114035087674814,6.0
finetuned_epoch5,both,0.3,0.8203991130774922,6.0
finetuned_epoch5,both,0.5,0.8378684807208738,6.0
finetuned_epoch5,point,0.2,0.6922196796325473,16.1245154965971
finetuned_epoch5,point,0.3,0.6975822433596957,15.264337522473747
finetuned_epoch5,point,0.5,0.7143161029552982,14.422205101855956
finetuned_epoch5,box,0.2,0.8661417322811129,9.219544457292887
finetuned_epoch5,box,0.3,0.8594489284696369,10.0
finetuned_epoch5,box,0.5,0.8445219412936806,13.601470508735444
finetuned_epoch5,both,0.2,0.859977324260601,10.0
finetuned_epoch5,both,0.3,0.8503755054857008,11.0
finetuned_epoch5,both,0.5,0.8325330132027835,14.560219778561036
finetuned_epoch5,point,0.2,0.49669966996597215,22.360679774997898
finetuned_epoch5,point,0.3,0.4923408845728321,22.360679774997898
finetuned_epoch5,point,0.5,0.44580584354277614,22.360679774997898
finetuned_epoch5,box,0.2,0.5774307492088169,22.360679774997898
finetuned_epoch5,box,0.3,0.5874179853327144,22.360679774997898
finetuned_epoch5,box,0.5,0.5935130581284889,22.360679774997898
finetuned_epoch5,both,0.2,0.5724368499246426,22.360679774997898
finetuned_epoch5,both,0.3,0.5749293119687561,22.360679774997898
finetuned_epoch5,both,0.5,0.5785059488968627,22.360679774997898
finetuned_epoch5,point,0.2,0.6327900287611609,39.05124837953327
finetuned_epoch5,point,0.3,0.6889352818347636,32.984845004941285
finetuned_epoch5,point,0.5,0.7877094972035606,16.55294535724685
finetuned_epoch5,box,0.2,0.9586206896504502,2.23606797749979
finetuned_epoch5,box,0.3,0.956999999995215,2.23606797749979
finetuned_epoch5,box,0.5,0.9443872296552813,2.8284271247461903
finetuned_epoch5,both,0.2,0.9523331660765062,2.23606797749979
finetuned_epoch5,both,0.3,0.9488089204209387,2.8284271247461903
finetuned_epoch5,both,0.5,0.9417879417830469,2.8284271247461903
finetuned_epoch5,point,0.2,0.9082382366720209,10.0
finetuned_epoch5,point,0.3,0.9286978915162906,9.0
finetuned_epoch5,point,0.5,0.9403461603076116,5.0
finetuned_epoch5,box,0.2,0.9632625547675038,6.4031242374328485
finetuned_epoch5,box,0.3,0.9610921501690084,5.656854249492381
finetuned_epoch5,box,0.5,0.9540450812494251,4.0
finetuned_epoch5,both,0.2,0.9614604462458394,4.242640687119285
finetuned_epoch5,both,0.3,0.9648224043699372,4.242640687119285
finetuned_epoch5,both,0.5,0.9604304061073231,3.1622776601683795
finetuned_epoch5,point,0.2,0.18503150453329487,28.178005607210743
finetuned_epoch5,point,0.3,0.1291143266017982,28.178005607210743
finetuned_epoch5,point,0.5,0.07152361942769207,28.178005607210743
finetuned_epoch5,box,0.2,0.8833450456765929,9.0
finetuned_epoch5,box,0.3,0.8460394198571104,10.0
finetuned_epoch5,box,0.5,0.5623668639039944,56.92099788303083
finetuned_epoch5,both,0.2,0.6680417374415577,28.178005607210743
finetuned_epoch5,both,0.3,0.6638896120793233,28.178005607210743
finetuned_epoch5,both,0.5,0.6088456712662973,28.178005607210743
finetuned_epoch5,point,0.2,0.9406855439628306,6.0
finetuned_epoch5,point,0.3,0.9412297930186717,6.082762530298219
finetuned_epoch5,point,0.5,0.942028985505794,6.708203932499369
finetuned_epoch5,box,0.2,0.9541778975726952,4.242640687119285
finetuned_epoch5,box,0.3,0.9499848438906487,5.385164807134504
finetuned_epoch5,box,0.5,0.9519691119676418,6.082762530298219
finetuned_epoch5,both,0.2,0.9529553679117115,4.242640687119285
finetuned_epoch5,both,0.3,0.949908368966173,5.0
finetuned_epoch5,both,0.5,0.9471727343130175,6.0
finetuned_epoch6,point,0.2,0.2945763913500628,57.38466694161429
finetuned_epoch6,point,0.3,0.3749999999991539,50.08991914547278
finetuned_epoch6,point,0.5,0.5982721382267882,20.8806130178211
finetuned_epoch6,box,0.2,0.9128834355772216,4.123105625617661
finetuned_epoch6,box,0.3,0.9053549190479119,5.0
finetuned_epoch6,box,0.5,0.8962025316398975,5.0
finetuned_epoch6,both,0.2,0.9248484848428797,3.605551275463989
finetuned_epoch6,both,0.3,0.9231707317016881,4.0
finetuned_epoch6,both,0.5,0.9148539465449668,4.0
finetuned_epoch6,point,0.2,0.2489841152562819,47.41307836451879
finetuned_epoch6,point,0.3,0.32536809075470585,37.48332962798263
finetuned_epoch6,point,0.5,0.5022796352564504,14.7648230602334
finetuned_epoch6,box,0.2,0.4887755102015879,14.7648230602334
finetuned_epoch6,box,0.3,0.44741057127363904,14.7648230602334
finetuned_epoch6,box,0.5,0.35203780271499097,14.7648230602334
finetuned_epoch6,both,0.2,0.49402390438000987,14.7648230602334
finetuned_epoch6,both,0.3,0.4559426229484839,14.7648230602334
finetuned_epoch6,both,0.5,0.386058981231174,14.7648230602334
finetuned_epoch6,point,0.2,0.11834526095283934,53.41348144429457
finetuned_epoch6,point,0.3,0.13979381443270145,50.32891812864648
finetuned_epoch6,point,0.5,0.2262262262254714,31.32091952673165
finetuned_epoch6,box,0.2,0.8039702233150872,4.47213595499958
finetuned_epoch6,box,0.3,0.8122605363880937,4.47213595499958
finetuned_epoch6,box,0.5,0.8253968253859074,4.123105625617661
finetuned_epoch6,both,0.2,0.7665505226391806,6.324555320336759
finetuned_epoch6,both,0.3,0.7794994040431525,6.324555320336759
finetuned_epoch6,both,0.5,0.8114856429361862,4.47213595499958
finetuned_epoch6,point,0.2,0.8192477539198733,13.038404810405298
finetuned_epoch6,point,0.3,0.7709621176085418,13.601470508735444
finetuned_epoch6,point,0.5,0.7223595320469232,13.892443989449804
finetuned_epoch6,box,0.2,0.5601523281970571,20.0
finetuned_epoch6,box,0.3,0.31233216277564074,40.311288741492746
finetuned_epoch6,box,0.5,0.178899082568397,66.57326790837296
finetuned_epoch6,both,0.2,0.9106816401137233,10.63014581273465
finetuned_epoch6,both,0.3,0.8837716310111953,12.806248474865697
finetuned_epoch6,both,0.5,0.8730632551515664,13.45362404707371
finetuned_epoch6,point,0.2,0.0,31.016124838541646
finetuned_epoch6,point,0.3,0.0,31.016124838541646
finetuned_epoch6,point,0.5,0.0,31.016124838541646
finetuned_epoch6,box,0.2,0.733455575928099,39.96248240537617
finetuned_epoch6,box,0.3,0.7091354567715976,46.09772228646444
finetuned_epoch6,box,0.5,0.671163575040901,48.76474136094644
finetuned_epoch6,both,0.2,0.6423082108660614,27.85677655436824
finetuned_epoch6,both,0.3,0.6298184135064833,39.0
finetuned_epoch6,both,0.5,0.5017301038052638,49.72926703662542
finetuned_epoch6,point,0.2,0.9283205022789981,9.0
finetuned_epoch6,point,0.3,0.9466697899578771,6.708203932499369
finetuned_epoch6,point,0.5,0.9379915555915738,6.4031242374328485
finetuned_epoch6,box,0.2,0.9495044832460676,7.0
finetuned_epoch6,box,0.3,0.9465992130402741,6.0
finetuned_epoch6,box,0.5,0.9312010661328242,5.830951894845301
finetuned_epoch6,both,0.2,0.9475518935185013,6.0
finetuned_epoch6,both,0.3,0.9447366291763534,5.0
finetuned_epoch6,both,0.5,0.9287148594369738,6.082762530298219
finetuned_epoch6,point,0.2,0.9300837776071134,6.324555320336759
finetuned_epoch6,point,0.3,0.9003984063730073,8.48528137423857
finetuned_epoch6,point,0.5,0.81833060556316,14.560219778561036
finetuned_epoch6,box,0.2,0.8270214943691112,9.055385138137417
finetuned_epoch6,box,0.3,0.7249091951811797,12.041594578792296
finetuned_epoch6,box,0.5,0.5216216216204468,15.811388300841896
finetuned_epoch6,both,0.2,0.9253875968977303,5.0
finetuned_epoch6,both,0.3,0.9087301587286563,5.0
finetuned_epoch6,both,0.5,0.8752584424519724,9.055385138137417
finetuned_epoch6,point,0.2,0.08008213552344952,28.42534080710379
finetuned_epoch6,point,0.3,0.020767494356612265,28.42534080710379
finetuned_epoch6,point,0.5,0.002538715409996094,28.42534080710379
finetuned_epoch6,box,0.2,0.747570514338119,9.899494936611665
finetuned_epoch6,box,0.3,0.7672660933000592,8.48528137423857
finetuned_epoch6,box,0.5,0.6211962224532313,35.05709628591621
finetuned_epoch6,both,0.2,0.3974125062192778,28.42534080710379
finetuned_epoch6,both,0.3,0.3411430599922948,28.42534080710379
finetuned_epoch6,both,0.5,0.21497042626919238,28.42534080710379
finetuned_epoch6,point,0.2,0.292186915887632,75.96051605933177
finetuned_epoch6,point,0.3,0.44842226046993866,74.52516353554684
finetuned_epoch6,point,0.5,0.75222816399138,20.0
finetuned_epoch6,box,0.2,0.858741258739257,10.295630140987
finetuned_epoch6,box,0.3,0.8587758990215318,9.899494936611665
finetuned_epoch6,box,0.5,0.8594836146949865,9.899494936611665
finetuned_epoch6,both,0.2,0.8614585791813513,10.295630140987
finetuned_epoch6,both,0.3,0.8598402323871706,9.899494936611665
finetuned_epoch6,both,0.5,0.8471482889712366,9.219544457292887
finetuned_epoch6,point,0.2,0.664336775217372,31.11269837220809
finetuned_epoch6,point,0.3,0.7320490367763012,19.697715603592208
finetuned_epoch6,point,0.5,0.8575581395331031,12.0
finetuned_epoch6,box,0.2,0.947138700288683,4.242640687119285
finetuned_epoch6,box,0.3,0.9387248821609062,4.123105625617661
finetuned_epoch6,box,0.5,0.8388873588519998,5.0990195135927845
finetuned_epoch6,both,0.2,0.9397470865337473,5.0
finetuned_epoch6,both,0.3,0.9340686888921181,5.0
finetuned_epoch6,both,0.5,0.9233128834332226,5.0990195135927845
finetuned_epoch6,point,0.2,0.47687086979732657,22.627416997969522
finetuned_epoch6,point,0.3,0.47569721115443087,22.627416997969522
finetuned_epoch6,point,0.5,0.28475390155994057,22.627416997969522
finetuned_epoch6,box,0.2,0.6983154670723648,32.28002478313795
finetuned_epoch6,box,0.3,0.6964074220264651,32.28002478313795
finetuned_epoch6,box,0.5,0.6694386694358859,35.12833614050059
finetuned_epoch6,both,0.2,0.6230867346918907,14.142135623730951
finetuned_epoch6,both,0.3,0.6015922464499772,18.35755975068582
finetuned_epoch6,both,0.5,0.517526585267753,34.92849839314596
finetuned_epoch6,point,0.2,0.2569946077930033,67.97793759742936
finetuned_epoch6,point,0.3,0.35713275837642144,65.29931086925804
finetuned_epoch6,point,0.5,0.5526026795507301,62.36184731067546
finetuned_epoch6,box,0.2,0.8533333333303392,10.816653826391969
finetuned_epoch6,box,0.3,0.8651969642180514,8.54400374531753
finetuned_epoch6,box,0.5,0.8883844116500629,6.708203932499369
finetuned_epoch6,both,0.2,0.8525296017192231,7.615773105863909
finetuned_epoch6,both,0.3,0.8586194167557821,7.0
finetuned_epoch6,both,0.5,0.8803716608560574,6.0
finetuned_epoch6,point,0.2,0.4514672686196278,18.439088914585774
finetuned_epoch6,point,0.3,0.4769475357672739,16.55294535724685
finetuned_epoch6,point,0.5,0.513259195889536,14.7648230602334
finetuned_epoch6,box,0.2,0.8987730061211845,2.8284271247461903
finetuned_epoch6,box,0.3,0.8958009331120405,2.8284271247461903
finetuned_epoch6,box,0.5,0.896774193533923,2.8284271247461903
finetuned_epoch6,both,0.2,0.890624999986084,2.8284271247461903
finetuned_epoch6,both,0.3,0.8903020667585008,2.8284271247461903
finetuned_epoch6,both,0.5,0.9019607842989875,2.23606797749979
finetuned_epoch6,point,0.2,0.5975443383315311,8.94427190999916
finetuned_epoch6,point,0.3,0.6241032998520509,8.94427190999916
finetuned_epoch6,point,0.5,0.6418816388418674,8.94427190999916
finetuned_epoch6,box,0.2,0.6870355078390832,8.94427190999916
finetuned_epoch6,box,0.3,0.685859441145759,8.94427190999916
finetuned_epoch6,box,0.5,0.7153700189685449,8.48528137423857
finetuned_epoch6,both,0.2,0.6844741235335187,8.94427190999916
finetuned_epoch6,both,0.3,0.6774193548329591,8.94427190999916
finetuned_epoch6,both,0.5,0.656167978996884,8.94427190999916
finetuned_epoch6,point,0.2,0.1066856330006637,32.01562118716424
finetuned_epoch6,point,0.3,0.12765957446699866,30.870698080866262
finetuned_epoch6,point,0.5,0.16837315130638938,29.732137494637012
finetuned_epoch6,box,0.2,0.7468354429907066,2.8284271247461903
finetuned_epoch6,box,0.3,0.7402597402116714,3.0
finetuned_epoch6,box,0.5,0.7248322147164542,3.1622776601683795
finetuned_epoch6,both,0.2,0.7619047618644494,2.23606797749979
finetuned_epoch6,both,0.3,0.7675675675260774,2.23606797749979
finetuned_epoch6,both,0.5,0.7821229049842389,2.0
finetuned_epoch6,point,0.2,0.8167539266873167,5.0
finetuned_epoch6,point,0.3,0.8472727272573223,4.123105625617661
finetuned_epoch6,point,0.5,0.8901734103874726,4.0
finetuned_epoch6,box,0.2,0.9249492900420903,1.4142135623730951
finetuned_epoch6,box,0.3,0.9336099584868546,2.0
finetuned_epoch6,box,0.5,0.9433962263953166,2.0
finetuned_epoch6,both,0.2,0.9467213114560098,1.4142135623730951
finetuned_epoch6,both,0.3,0.9519832985187477,2.0
finetuned_epoch6,both,0.5,0.9572649572445029,2.0
finetuned_epoch6,point,0.2,0.34676007004646653,8.48528137423857
finetuned_epoch6,point,0.3,0.30147058822975237,8.48528137423857
finetuned_epoch6,point,0.5,0.23846153845695267,8.48528137423857
finetuned_epoch6,box,0.2,0.7885010266778542,2.8284271247461903
finetuned_epoch6,box,0.3,0.7903930130831792,2.8284271247461903
finetuned_epoch6,box,0.5,0.7333333333145299,2.8284271247461903
finetuned_epoch6,both,0.2,0.4917491749093771,8.48528137423857
finetuned_epoch6,both,0.3,0.4690117252852762,8.48528137423857
finetuned_epoch6,both,0.5,0.3880070546668782,8.48528137423857
finetuned_epoch6,point,0.2,0.7975155279404035,5.0990195135927845
finetuned_epoch6,point,0.3,0.7641025640927679,5.385164807134504
finetuned_epoch6,point,0.5,0.7180851063734297,6.708203932499369
finetuned_epoch6,box,0.2,0.8840262581960172,4.123105625617661
finetuned_epoch6,box,0.3,0.826137689605296,4.47213595499958
finetuned_epoch6,box,0.5,0.6639566395573989,5.0
finetuned_epoch6,both,0.2,0.8918617614170361,5.0
finetuned_epoch6,both,0.3,0.8838268792610042,5.0
finetuned_epoch6,both,0.5,0.8544378698123735,5.0
finetuned_epoch6,point,0.2,0.0020161290322377404,11.704699910719626
finetuned_epoch6,point,0.3,0.0,12.041594578792296
finetuned_epoch6,point,0.5,0.0,13.0
finetuned_epoch6,box,0.2,0.5398138572850071,19.235384061671343
finetuned_epoch6,box,0.3,0.38497652581707775,25.0
finetuned_epoch6,box,0.5,0.2961104140489823,27.459060435491963
finetuned_epoch6,both,0.2,0.5356164383524958,11.661903789690601
finetuned_epoch6,both,0.3,0.5098039215644624,11.313708498984761
finetuned_epoch6,both,0.5,0.4073226544575821,25.019992006393608
finetuned_epoch6,point,0.2,0.47920133110683527,19.235384061671343
finetuned_epoch6,point,0.3,0.3880070546668782,20.0
finetuned_epoch6,point,0.5,0.2915887850412787,21.0
finetuned_epoch6,box,0.2,0.8279301745532677,4.0
finetuned_epoch6,box,0.3,0.7553763440758686,8.0
finetuned_epoch6,box,0.5,0.5763239875299638,10.04987562112089
finetuned_epoch6,both,0.2,0.8553770086420843,4.0
finetuned_epoch6,both,0.3,0.8254777069958538,4.0
finetuned_epoch6,both,0.5,0.7631935047258025,11.0
finetuned_epoch6,point,0.2,0.9427950760250341,3.0
finetuned_epoch6,point,0.3,0.8974556669167506,5.0
finetuned_epoch6,point,0.5,0.7852865697109899,6.708203932499369
finetuned_epoch6,box,0.2,0.6241258741204185,6.708203932499369
finetuned_epoch6,box,0.3,0.5682242990601101,7.280109889280518
finetuned_epoch6,box,0.5,0.4092920353937025,16.1245154965971
finetuned_epoch6,both,0.2,0.9260588657507104,3.605551275463989
finetuned_epoch6,both,0.3,0.919911829530346,4.123105625617661
finetuned_epoch6,both,0.5,0.8990825688004658,5.385164807134504
finetuned_epoch6,point,0.2,0.032323232323014664,13.892443989449804
finetuned_epoch6,point,0.3,0.014285714285612245,13.892443989449804
finetuned_epoch6,point,0.5,0.006274509803872358,14.035668847618199
finetuned_epoch6,box,0.2,0.6004654771093836,24.698178070456937
finetuned_epoch6,box,0.3,0.5582163501192551,26.0
finetuned_epoch6,box,0.5,0.4103053435075353,30.479501308256342
finetuned_epoch6,both,0.2,0.5775047258951914,13.892443989449804
finetuned_epoch6,both,0.3,0.5493096646915715,13.892443989449804
finetuned_epoch6,both,0.5,0.48660235798238693,13.892443989449804
finetuned_epoch6,point,0.2,0.04031354983157544,26.076809620810597
finetuned_epoch6,point,0.3,0.04031354983157544,26.076809620810597
finetuned_epoch6,point,0.5,0.0381165919278238,26.1725046566048
finetuned_epoch6,box,0.2,0.8935406698511152,5.656854249492381
finetuned_epoch6,box,0.3,0.8477419354784017,6.324555320336759
finetuned_epoch6,box,0.5,0.5977564102516206,19.0
finetuned_epoch6,both,0.2,0.8957952467952724,5.385164807134504
finetuned_epoch6,both,0.3,0.8716002529989146,6.324555320336759
finetuned_epoch6,both,0.5,0.7939352170861893,11.40175425099138
finetuned_epoch6,point,0.2,0.8559249786798302,5.656854249492381
finetuned_epoch6,point,0.3,0.824468085099074,6.4031242374328485
finetuned_epoch6,point,0.5,0.7640449438130709,7.211102550927978
finetuned_epoch6,box,0.2,0.6188068756256946,6.4031242374328485
finetuned_epoch6,box,0.3,0.35572139303040146,18.788294228055936
finetuned_epoch6,box,0.5,0.09024745269155389,21.18962010041709
finetuned_epoch6,both,0.2,0.916599190275979,3.0
finetuned_epoch6,both,0.3,0.8942547876694901,4.0
finetuned_epoch6,both,0.5,0.8362676056264414,5.0
finetuned_epoch6,point,0.2,0.015503875968892095,13.416407864998739
finetuned_epoch6,point,0.3,0.007999999999946668,13.416407864998739
finetuned_epoch6,point,0.5,0.005524861878414884,13.45362404707371
finetuned_epoch6,box,0.2,0.7105416423953959,12.806248474865697
finetuned_epoch6,box,0.3,0.4548789435036326,30.59411708155671
finetuned_epoch6,box,0.5,0.17559262510820378,37.013511046643494
finetuned_epoch6,both,0.2,0.7097858042809333,13.416407864998739
finetuned_epoch6,both,0.3,0.661083743839108,13.038404810405298
finetuned_epoch6,both,0.5,0.5443548387060192,28.160255680657446
finetuned_epoch6,point,0.2,0.02960222016623865,32.38826948140329
finetuned_epoch6,point,0.3,0.02960222016623865,32.38826948140329
finetuned_epoch6,point,0.5,0.02960222016623865,32.38826948140329
finetuned_epoch6,box,0.2,0.9195837275263975,3.1622776601683795
finetuned_epoch6,box,0.3,0.8970297029658564,7.0
finetuned_epoch6,box,0.5,0.8265802268999105,8.0
finetuned_epoch6,both,0.2,0.9190751445042434,5.0
finetuned_epoch6,both,0.3,0.9059405940549211,5.385164807134504
finetuned_epoch6,both,0.5,0.8701095461613453,7.0
finetuned_epoch6,point,0.2,0.8229861467376963,8.54400374531753
finetuned_epoch6,point,0.3,0.8769931662820217,7.211102550927978
finetuned_epoch6,point,0.5,0.8887530562292864,5.830951894845301
finetuned_epoch6,box,0.2,0.13793103448143745,24.413111231467404
finetuned_epoch6,box,0.3,0.10821643286464713,25.0
finetuned_epoch6,box,0.5,0.06140350877125654,27.65863337187866
finetuned_epoch6,both,0.2,0.9289099526011321,3.605551275463989
finetuned_epoch6,both,0.3,0.9338993329233846,3.605551275463989
finetuned_epoch6,both,0.5,0.9335839598938999,2.8284271247461903
finetuned_epoch6,point,0.2,0.30467899891020306,15.264337522473747
finetuned_epoch6,point,0.3,0.18138424820894164,15.264337522473747
