file,class,dx,dy,mode,dice,hd
22_Heart_2_9.npz,0,-10,-10,box,0.017820424948593382,332.00150602068055
22_Heart_2_9.npz,0,-10,-10,both,0.01806864988558187,331.20386471175124
22_Heart_2_9.npz,1,0,0,point,0.012681977693615114,324.6120761770886
22_Heart_2_9.npz,1,0,0,box,0.01197787615815353,325.4796460610095
22_Heart_2_9.npz,1,0,0,both,0.011964107676967138,324.2483615995615
22_Heart_2_9.npz,1,5,0,point,0.012239645504462507,327.0550412392385
22_Heart_2_9.npz,1,5,0,box,0.011932665672277088,327.0550412392385
22_Heart_2_9.npz,1,5,0,both,0.01206832528778244,327.0550412392385
22_Heart_2_9.npz,1,-5,0,point,0.012197250963093294,327.0550412392385
22_Heart_2_9.npz,1,-5,0,box,0.011211639662372236,325.8297101247828
22_Heart_2_9.npz,1,-5,0,both,0.011463113158027442,325.8297101247828
22_Heart_2_9.npz,1,0,5,point,0.012278265961079836,327.0550412392385
22_Heart_2_9.npz,1,0,5,box,0.012237986391429331,327.0550412392385
22_Heart_2_9.npz,1,0,5,both,0.012255990337305624,327.0550412392385
22_Heart_2_9.npz,1,0,-5,point,0.012574107265955448,321.0996729988992
22_Heart_2_9.npz,1,0,-5,box,0.012385340491183923,325.8297101247828
22_Heart_2_9.npz,1,0,-5,both,0.012477651966624613,325.8297101247828
22_Heart_2_9.npz,1,10,10,point,0.011767824012720725,325.8297101247828
22_Heart_2_9.npz,1,10,10,box,0.012187867046996339,326.44141894067303
22_Heart_2_9.npz,1,10,10,both,0.012229345866890853,326.44141894067303
22_Heart_2_9.npz,1,-10,-10,point,0.012151556918226732,323.02476685232665
22_Heart_2_9.npz,1,-10,-10,box,0.012659563245063593,323.02476685232665
22_Heart_2_9.npz,1,-10,-10,both,0.011567710378802682,323.02476685232665
22_Heart_2_9.npz,2,0,0,point,0.011268332544835813,378.27238863020386
22_Heart_2_9.npz,2,0,0,box,0.011606968520164494,378.27238863020386
22_Heart_2_9.npz,2,0,0,both,0.01160052950151963,378.27238863020386
22_Heart_2_9.npz,2,5,0,point,0.010372122645791673,376.62979170532964
22_Heart_2_9.npz,2,5,0,box,0.009460384639316947,376.62979170532964
22_Heart_2_9.npz,2,5,0,both,0.009330323551535492,376.62979170532964
22_Heart_2_9.npz,2,-5,0,point,0.011560693641617688,379.6024235960566
22_Heart_2_9.npz,2,-5,0,box,0.01121489013123385,379.6024235960566
22_Heart_2_9.npz,2,-5,0,both,0.011063241316950637,379.6024235960566
22_Heart_2_9.npz,2,0,5,point,0.011017879548305607,379.6024235960566
22_Heart_2_9.npz,2,0,5,box,0.010994063825499667,379.6024235960566
22_Heart_2_9.npz,2,0,5,both,0.011129439993143926,379.6024235960566
22_Heart_2_9.npz,2,0,-5,point,0.011252888576308111,379.6024235960566
22_Heart_2_9.npz,2,0,-5,box,0.011119610647331453,378.27238863020386
22_Heart_2_9.npz,2,0,-5,both,0.011112007421449042,378.27238863020386
22_Heart_2_9.npz,2,10,10,point,0.010975329451424019,378.27238863020386
22_Heart_2_9.npz,2,10,10,box,0.012212183418102247,377.5248336202534
22_Heart_2_9.npz,2,10,10,both,0.011850373043599155,378.1137395017536
22_Heart_2_9.npz,2,-10,-10,point,0.012199360489362541,379.6024235960566
22_Heart_2_9.npz,2,-10,-10,box,0.011511787681087614,379.6024235960566
22_Heart_2_9.npz,2,-10,-10,both,0.01081900490073814,378.85749299703707
22_Heart_3_2.npz,0,0,0,point,0.006192281001439655,222.73975846265077
22_Heart_3_2.npz,0,0,0,box,0.006218683777948188,222.03603311174518
22_Heart_3_2.npz,0,0,0,both,0.006168227879622595,222.03603311174518
22_Heart_3_2.npz,0,5,0,point,0.005672071907232882,222.03152929257593
22_Heart_3_2.npz,0,5,0,box,0.005468300304250172,222.73975846265077
22_Heart_3_2.npz,0,5,0,both,0.005739643398079947,222.73975846265077
22_Heart_3_2.npz,0,-5,0,point,0.005734124762010139,222.73975846265077
22_Heart_3_2.npz,0,-5,0,box,0.0061211526245850195,222.73975846265077
22_Heart_3_2.npz,0,-5,0,both,0.0056987436860485696,222.73975846265077
22_Heart_3_2.npz,0,0,5,point,0.005795693140605286,222.73975846265077
22_Heart_3_2.npz,0,0,5,box,0.00595984201688481,222.73975846265077
22_Heart_3_2.npz,0,0,5,both,0.006093172767834263,222.73975846265077
22_Heart_3_2.npz,0,0,-5,point,0.0057879184817367126,222.03603311174518
22_Heart_3_2.npz,0,0,-5,box,0.005647590361444264,221.33458834985552
22_Heart_3_2.npz,0,0,-5,both,0.006059040417086011,221.33458834985552
22_Heart_3_2.npz,0,10,10,point,0.006671829391790274,222.03603311174518
22_Heart_3_2.npz,0,10,10,box,0.006229431123647416,222.03603311174518
22_Heart_3_2.npz,0,10,10,both,0.006000500041669306,222.03603311174518
22_Heart_3_2.npz,0,-10,-10,point,0.005650020945894535,222.73975846265077
22_Heart_3_2.npz,0,-10,-10,box,0.005664441666887527,222.73975846265077
22_Heart_3_2.npz,0,-10,-10,both,0.005763394792542555,222.73975846265077
22_Heart_3_2.npz,1,0,0,point,0.00829678795779999,215.6687274502263
22_Heart_3_2.npz,1,0,0,box,0.007187088908137714,215.6687274502263
22_Heart_3_2.npz,1,0,0,both,0.007291423229723163,215.6687274502263
22_Heart_3_2.npz,1,5,0,point,0.008697073728950679,214.96046148071045
22_Heart_3_2.npz,1,5,0,box,0.008874188213462775,214.2545215392198
22_Heart_3_2.npz,1,5,0,both,0.00854846335697238,214.2545215392198
22_Heart_3_2.npz,1,-5,0,point,0.008709284096842181,214.96046148071045
22_Heart_3_2.npz,1,-5,0,box,0.00843834064844728,214.96046148071045
22_Heart_3_2.npz,1,-5,0,both,0.008937335330885744,214.96046148071045
22_Heart_3_2.npz,1,0,5,point,0.0076592910530585995,214.96046148071045
22_Heart_3_2.npz,1,0,5,box,0.007558482562866554,215.6687274502263
22_Heart_3_2.npz,1,0,5,both,0.007859723323639465,214.96046148071045
22_Heart_3_2.npz,1,0,-5,point,0.008322335222419328,215.6687274502263
22_Heart_3_2.npz,1,0,-5,box,0.008916883756495339,215.6687274502263
22_Heart_3_2.npz,1,0,-5,both,0.00855422364792496,214.96046148071045
22_Heart_3_2.npz,1,10,10,point,0.008417293712534878,215.6687274502263
22_Heart_3_2.npz,1,10,10,box,0.009203770290464893,215.6687274502263
22_Heart_3_2.npz,1,10,10,both,0.00862643218758183,215.6687274502263
22_Heart_3_2.npz,1,-10,-10,point,0.008162499413609718,215.6687274502263
22_Heart_3_2.npz,1,-10,-10,box,0.008613782051280326,215.6687274502263
22_Heart_3_2.npz,1,-10,-10,both,0.008004574042307902,215.6687274502263
22_Heart_3_2.npz,2,0,0,point,0.001567077740682167,238.6734170367534
22_Heart_3_2.npz,2,0,0,box,0.0015806632199421803,238.5979882563975
22_Heart_3_2.npz,2,0,0,both,0.0016947875866221577,239.3407612589214
22_Heart_3_2.npz,2,5,0,point,0.0015865520823493085,239.3407612589214
22_Heart_3_2.npz,2,5,0,box,0.0015369451544460255,239.3407612589214
22_Heart_3_2.npz,2,5,0,both,0.0015996378178523203,239.3407612589214
22_Heart_3_2.npz,2,-5,0,point,0.0015259619746769652,239.3407612589214
22_Heart_3_2.npz,2,-5,0,box,0.0015216977799512184,238.5979882563975
22_Heart_3_2.npz,2,-5,0,both,0.0015207679878333743,238.5979882563975
22_Heart_3_2.npz,2,0,5,point,0.00158783833453378,239.3407612589214
22_Heart_3_2.npz,2,0,5,box,0.001557374333145307,239.3407612589214
22_Heart_3_2.npz,2,0,5,both,0.001483525063765358,239.3407612589214
22_Heart_3_2.npz,2,0,-5,point,0.0015544893353061067,239.3407612589214
22_Heart_3_2.npz,2,0,-5,box,0.001556361151706957,239.3407612589214
22_Heart_3_2.npz,2,0,-5,both,0.0015821911507678077,239.3407612589214
22_Heart_3_2.npz,2,10,10,point,0.0013296188425982447,239.3407612589214
22_Heart_3_2.npz,2,10,10,box,0.0014753368221799529,239.3407612589214
22_Heart_3_2.npz,2,10,10,both,0.0014581466348707478,239.3407612589214
22_Heart_3_2.npz,2,-10,-10,point,0.0014541872383340814,239.3407612589214
22_Heart_3_2.npz,2,-10,-10,box,0.0015159106383523444,239.3407612589214
22_Heart_3_2.npz,2,-10,-10,both,0.0014698677119057571,239.3407612589214
22_Heart_4_2.npz,0,0,0,point,0.009067751057512664,146.21901381147393
22_Heart_4_2.npz,0,0,0,box,0.009903455143984647,146.21901381147393
22_Heart_4_2.npz,0,0,0,both,0.009840033677118018,146.21901381147393
22_Heart_4_2.npz,0,5,0,point,0.010762537210887609,146.21901381147393
22_Heart_4_2.npz,0,5,0,box,0.010219951121961541,146.21901381147393
22_Heart_4_2.npz,0,5,0,both,0.008994378513417872,145.71547618561317
22_Heart_4_2.npz,0,-5,0,point,0.010163425981149908,146.21901381147393
22_Heart_4_2.npz,0,-5,0,box,0.010703735881838157,145.71547618561317
22_Heart_4_2.npz,0,-5,0,both,0.010886798435680455,146.21901381147393
22_Heart_4_2.npz,0,0,5,point,0.008974434669652845,145.57815770231468
22_Heart_4_2.npz,0,0,5,box,0.009246088193452504,146.21901381147393
22_Heart_4_2.npz,0,0,5,both,0.00965736208492548,146.21901381147393
22_Heart_4_2.npz,0,0,-5,point,0.010774679503162181,146.21901381147393
22_Heart_4_2.npz,0,0,-5,box,0.011222012408949975,146.21901381147393
22_Heart_4_2.npz,0,0,-5,both,0.010865628395503955,146.21901381147393
22_Heart_4_2.npz,0,10,10,point,0.007458891337502189,146.21901381147393
22_Heart_4_2.npz,0,10,10,box,0.008363958940554602,144.9413674559475
22_Heart_4_2.npz,0,10,10,both,0.010284428732106244,145.57815770231468
22_Heart_4_2.npz,0,-10,-10,point,0.00485605272284129,145.71547618561317
22_Heart_4_2.npz,0,-10,-10,box,0.009104704097108717,145.71547618561317
22_Heart_4_2.npz,0,-10,-10,both,0.008718395815160507,145.71547618561317
22_Heart_4_2.npz,1,0,0,point,0.009307536519149692,142.90206436577463
22_Heart_4_2.npz,1,0,0,box,0.008187214300328725,142.90206436577463
22_Heart_4_2.npz,1,0,0,both,0.00859138972809262,142.90206436577463
22_Heart_4_2.npz,1,5,0,point,0.010211408057435097,143.68020044529447
22_Heart_4_2.npz,1,5,0,box,0.010499739510275117,143.68020044529447
22_Heart_4_2.npz,1,5,0,both,0.01020338286653078,143.68020044529447
22_Heart_4_2.npz,1,-5,0,point,0.009326387117924396,143.68020044529447
22_Heart_4_2.npz,1,-5,0,box,0.009835987299159684,143.68020044529447
22_Heart_4_2.npz,1,-5,0,both,0.009941169408089822,143.68020044529447
22_Heart_4_2.npz,1,0,5,point,0.009498164014685558,143.68020044529447
22_Heart_4_2.npz,1,0,5,box,0.009441290708093983,143.68020044529447
22_Heart_4_2.npz,1,0,5,both,0.010833725859626216,143.68020044529447
22_Heart_4_2.npz,1,0,-5,point,0.006112469437640358,142.90206436577463
22_Heart_4_2.npz,1,0,-5,box,0.009084714967064469,142.90206436577463
22_Heart_4_2.npz,1,0,-5,both,0.009396890483508714,142.90206436577463
22_Heart_4_2.npz,1,10,10,point,0.009448596812858041,143.68020044529447
22_Heart_4_2.npz,1,10,10,box,0.00907803058775649,143.68020044529447
22_Heart_4_2.npz,1,10,10,both,0.0093017709140751,143.68020044529447
22_Heart_4_2.npz,1,-10,-10,point,0.009295262637183515,143.68020044529447
22_Heart_4_2.npz,1,-10,-10,box,0.009541941986782498,143.68020044529447
22_Heart_4_2.npz,1,-10,-10,both,0.009060178904038206,143.68020044529447
22_Heart_4_5.npz,0,0,0,point,0.02009344152878066,150.08331019803634
22_Heart_4_5.npz,0,0,0,box,0.022376833395992498,150.08331019803634
22_Heart_4_5.npz,0,0,0,both,0.02015489409348691,150.08331019803634
22_Heart_4_5.npz,0,5,0,point,0.020372240657907843,150.71164520368026
