file,class,dx,dy,mode,dice,hd
22_Heart_4_5.npz,0,5,0,both,0.019960561793223083,150.71164520368026
22_Heart_4_5.npz,0,-5,0,point,0.020191633559233375,150.71164520368026
22_Heart_4_5.npz,0,-5,0,box,0.020900747970918836,149.93665329064805
22_Heart_4_5.npz,0,-5,0,both,0.02250448709096886,148.67750334196495
22_Heart_4_5.npz,0,0,5,point,0.019972714870384736,149.93665329064805
22_Heart_4_5.npz,0,0,5,box,0.018557679858435736,150.71164520368026
22_Heart_4_5.npz,0,0,5,both,0.020817684300879484,150.71164520368026
22_Heart_4_5.npz,0,0,-5,point,0.018625827814564032,150.71164520368026
22_Heart_4_5.npz,0,0,-5,box,0.02095990279464734,150.71164520368026
22_Heart_4_5.npz,0,0,-5,both,0.020044174489226935,150.71164520368026
22_Heart_4_5.npz,0,10,10,point,0.02231146809458818,150.08331019803634
22_Heart_4_5.npz,0,10,10,box,0.023199553377567645,149.4590244849738
22_Heart_4_5.npz,0,10,10,both,0.020822665983944458,150.71164520368026
22_Heart_4_5.npz,0,-10,-10,point,0.02135031369976463,150.71164520368026
22_Heart_4_5.npz,0,-10,-10,box,0.020267531414653154,150.08331019803634
22_Heart_4_5.npz,0,-10,-10,both,0.020863658418192956,148.39474384222643
22_Heart_4_5.npz,1,0,0,point,0.028193325661668503,143.8401890988746
22_Heart_4_5.npz,1,0,0,box,0.027553237722717273,144.46106741956464
22_Heart_4_5.npz,1,0,0,both,0.028669553531417712,144.46106741956464
22_Heart_4_5.npz,1,5,0,point,0.029231067710008007,144.46106741956464
22_Heart_4_5.npz,1,5,0,box,0.025367156208256535,144.46106741956464
22_Heart_4_5.npz,1,5,0,both,0.02811213384731647,144.46106741956464
22_Heart_4_5.npz,1,-5,0,point,0.027459814905008692,144.46106741956464
22_Heart_4_5.npz,1,-5,0,box,0.02752585132128303,144.46106741956464
22_Heart_4_5.npz,1,-5,0,both,0.029270237180026405,144.46106741956464
22_Heart_4_5.npz,1,0,5,point,0.025574873808174102,143.68020044529447
22_Heart_4_5.npz,1,0,5,box,0.025784077201428085,144.46106741956464
22_Heart_4_5.npz,1,0,5,both,0.028567808956727506,144.46106741956464
22_Heart_4_5.npz,1,0,-5,point,0.027414469994385328,143.8401890988746
22_Heart_4_5.npz,1,0,-5,box,0.026977248103994052,143.8401890988746
22_Heart_4_5.npz,1,0,-5,both,0.02745778759661124,144.46106741956464
22_Heart_4_5.npz,1,10,10,point,0.028393587994536923,144.46106741956464
22_Heart_4_5.npz,1,10,10,box,0.02651443070090294,143.22360140703069
22_Heart_4_5.npz,1,10,10,both,0.02700955391133754,144.46106741956464
22_Heart_4_5.npz,1,-10,-10,point,0.029127245668104002,143.8401890988746
22_Heart_4_5.npz,1,-10,-10,box,0.02243975903612768,142.43595051811886
22_Heart_4_5.npz,1,-10,-10,both,0.025302443267157977,142.90206436577463
22_Heart_4_5.npz,2,0,0,point,0.014348224280037474,157.13688300332294
22_Heart_4_5.npz,2,0,0,box,0.019943799268888184,156.40012787718558
22_Heart_4_5.npz,2,0,0,both,0.019063626512148293,156.46405337968207
22_Heart_4_5.npz,2,5,0,point,0.018211984411769026,157.13688300332294
22_Heart_4_5.npz,2,5,0,box,0.020331008989324727,157.13688300332294
22_Heart_4_5.npz,2,5,0,both,0.018595281447325536,156.46405337968207
22_Heart_4_5.npz,2,-5,0,point,0.01643723032668573,157.13688300332294
22_Heart_4_5.npz,2,-5,0,box,0.02000526454324821,155.05160431288675
22_Heart_4_5.npz,2,-5,0,both,0.018393234672297958,156.46405337968207
22_Heart_4_5.npz,2,0,5,point,0.017203564084983823,157.13688300332294
22_Heart_4_5.npz,2,0,5,box,0.019812566828096165,157.13688300332294
22_Heart_4_5.npz,2,0,5,both,0.018962962962958643,157.13688300332294
22_Heart_4_5.npz,2,0,-5,point,0.019537140234695115,156.46405337968207
22_Heart_4_5.npz,2,0,-5,box,0.014167031045024776,156.46405337968207
22_Heart_4_5.npz,2,0,-5,both,0.020290835306019123,155.66630977832037
22_Heart_4_5.npz,2,10,10,point,0.0018903591682240988,144.97241116847025
22_Heart_4_5.npz,2,10,10,box,0.01951193435436359,156.46405337968207
22_Heart_4_5.npz,2,10,10,both,0.015721171672216743,156.40012787718558
22_Heart_4_5.npz,2,-10,-10,point,0.01909443236599008,156.40012787718558
22_Heart_4_5.npz,2,-10,-10,box,0.019048578915531623,155.72411502397438
22_Heart_4_5.npz,2,-10,-10,both,0.01633407812619128,156.40012787718558
22_Heart_4_6.npz,0,0,0,point,0.027103413290808353,149.164338901763
22_Heart_4_6.npz,0,0,0,box,0.027831841183312736,148.27339613025663
22_Heart_4_6.npz,0,0,0,both,0.02970667959538319,149.80320423809366
22_Heart_4_6.npz,0,5,0,point,0.032324480131735306,149.03690818049066
22_Heart_4_6.npz,0,5,0,box,0.029794046617634986,149.80320423809366
22_Heart_4_6.npz,0,5,0,both,0.02879550509187686,149.80320423809366
22_Heart_4_6.npz,0,-5,0,point,0.0291806958473539,149.80320423809366
22_Heart_4_6.npz,0,-5,0,box,0.021215043394355797,149.164338901763
22_Heart_4_6.npz,0,-5,0,both,0.033503654356100185,148.52945835759317
22_Heart_4_6.npz,0,0,5,point,0.0263235438561898,149.164338901763
22_Heart_4_6.npz,0,0,5,box,0.02897697155308647,149.03690818049066
22_Heart_4_6.npz,0,0,5,both,0.028519195612410588,147.75655653811103
22_Heart_4_6.npz,0,0,-5,point,0.02595991962199209,149.164338901763
22_Heart_4_6.npz,0,0,-5,box,0.020884093282259094,147.5127113166862
22_Heart_4_6.npz,0,0,-5,both,0.029415620166208897,149.80320423809366
22_Heart_4_6.npz,0,10,10,point,0.029891051308301567,148.27339613025663
22_Heart_4_6.npz,0,10,10,box,0.02933253516910373,149.80320423809366
22_Heart_4_6.npz,0,10,10,both,0.029962366110192522,149.80320423809366
22_Heart_4_6.npz,0,-10,-10,point,0.029771749917290844,149.80320423809366
22_Heart_4_6.npz,0,-10,-10,box,0.030043889416754878,149.164338901763
22_Heart_4_6.npz,0,-10,-10,both,0.030269691653524944,149.164338901763
22_Heart_4_6.npz,1,0,0,point,0.03321097710189075,141.35416513141735
22_Heart_4_6.npz,1,0,0,box,0.03159041394333361,141.35416513141735
22_Heart_4_6.npz,1,0,0,both,0.03134654509831109,142.12670403551894
22_Heart_4_6.npz,1,5,0,point,0.03147029204429036,141.4955829699288
22_Heart_4_6.npz,1,5,0,box,0.03382539837714643,142.12670403551894
22_Heart_4_6.npz,1,5,0,both,0.033017682058130375,141.4955829699288
22_Heart_4_6.npz,1,-5,0,point,0.03330925435426867,141.4955829699288
22_Heart_4_6.npz,1,-5,0,box,0.031599312123783745,141.35416513141735
22_Heart_4_6.npz,1,-5,0,both,0.03421706710851938,142.12670403551894
22_Heart_4_6.npz,1,0,5,point,0.03588734100542407,140.86873322352267
22_Heart_4_6.npz,1,0,5,box,0.033857717763649896,142.12670403551894
22_Heart_4_6.npz,1,0,5,both,0.03351508178679568,141.4955829699288
22_Heart_4_6.npz,1,0,-5,point,0.03343399482310535,139.8177385026664
22_Heart_4_6.npz,1,0,-5,box,0.03283269297938182,141.4955829699288
22_Heart_4_6.npz,1,0,-5,both,0.033727063368236485,140.71957930579526
22_Heart_4_6.npz,1,10,10,point,0.03314613360561083,141.4955829699288
22_Heart_4_6.npz,1,10,10,box,0.03465703971116353,140.24621207005913
22_Heart_4_6.npz,1,10,10,both,0.033333333333317686,141.35416513141735
22_Heart_4_6.npz,1,-10,-10,point,0.03377160782218722,142.12670403551894
22_Heart_4_6.npz,1,-10,-10,box,0.03130182421223953,141.35416513141735
22_Heart_4_6.npz,1,-10,-10,both,0.03426764655613693,142.12670403551894
22_Heart_4_6.npz,2,0,0,point,0.037782476180005554,153.7172729396407
22_Heart_4_6.npz,2,0,0,box,0.04064627578496055,153.7172729396407
22_Heart_4_6.npz,2,0,0,both,0.03932644143661978,152.3975065412817
22_Heart_4_6.npz,2,5,0,point,0.03820439350521993,153.05554547287727
22_Heart_4_6.npz,2,5,0,box,0.029607033913485008,153.7172729396407
22_Heart_4_6.npz,2,5,0,both,0.03636999475431178,153.7172729396407
22_Heart_4_6.npz,2,-5,0,point,0.036894741472846035,153.7172729396407
22_Heart_4_6.npz,2,-5,0,box,0.03838363714844162,152.97058540778355
22_Heart_4_6.npz,2,-5,0,both,0.03680294950291763,153.7172729396407
22_Heart_4_6.npz,2,0,5,point,0.03509494159417738,153.7172729396407
22_Heart_4_6.npz,2,0,5,box,0.03794394831061445,153.7172729396407
22_Heart_4_6.npz,2,0,5,both,0.03640285829849526,153.7172729396407
22_Heart_4_6.npz,2,0,-5,point,0.03394815343891687,153.7172729396407
22_Heart_4_6.npz,2,0,-5,box,0.03491842826183304,153.05554547287727
22_Heart_4_6.npz,2,0,-5,both,0.04009652868013732,152.97058540778355
22_Heart_4_6.npz,2,10,10,point,0.03294730227128425,153.05554547287727
22_Heart_4_6.npz,2,10,10,box,0.03563979655309903,153.05554547287727
22_Heart_4_6.npz,2,10,10,both,0.03547555594388768,153.7172729396407
22_Heart_4_6.npz,2,-10,-10,point,0.03611931023767433,153.05554547287727
22_Heart_4_6.npz,2,-10,-10,box,0.038631603444250595,153.05554547287727
22_Heart_4_6.npz,2,-10,-10,both,0.03564172519880547,153.7172729396407
22_Heart_4_7.npz,0,0,0,point,0.02641971317059042,144.46106741956464
22_Heart_4_7.npz,0,0,0,box,0.027844675336583902,145.08618128546908
22_Heart_4_7.npz,0,0,0,both,0.026111020673929314,145.08618128546908
22_Heart_4_7.npz,0,5,0,point,0.027728839525075554,144.46106741956464
22_Heart_4_7.npz,0,5,0,box,0.027174774203760427,144.46106741956464
22_Heart_4_7.npz,0,5,0,both,0.011157601115742821,140.80127840328723
22_Heart_4_7.npz,0,-5,0,point,0.02290889717631472,143.8401890988746
22_Heart_4_7.npz,0,-5,0,box,0.027355437503799623,145.08618128546908
22_Heart_4_7.npz,0,-5,0,both,0.029200054325662635,145.08618128546908
22_Heart_4_7.npz,0,0,5,point,0.025170260176372226,145.08618128546908
22_Heart_4_7.npz,0,0,5,box,0.026717298433570652,145.08618128546908
22_Heart_4_7.npz,0,0,5,both,0.024735267965382963,143.8401890988746
22_Heart_4_7.npz,0,0,-5,point,0.02209414024973862,143.5339681051144
22_Heart_4_7.npz,0,0,-5,box,0.025486725663705537,145.08618128546908
22_Heart_4_7.npz,0,0,-5,both,0.03008091385053304,145.08618128546908
22_Heart_4_7.npz,0,10,10,point,0.02582327674370377,145.08618128546908
22_Heart_4_7.npz,0,10,10,box,0.02671734391592045,144.46106741956464
22_Heart_4_7.npz,0,10,10,both,0.02519803332421975,145.08618128546908
22_Heart_4_7.npz,0,-10,-10,point,0.024607149024337503,144.30869689661813
22_Heart_4_7.npz,0,-10,-10,box,0.02532203016621675,144.46106741956464
22_Heart_4_7.npz,0,-10,-10,both,0.025851938895408474,145.08618128546908
22_Heart_4_7.npz,1,0,0,point,0.04218079399140216,136.03308421115798
22_Heart_4_7.npz,1,0,0,box,0.041901692183705035,136.65284482951682
22_Heart_4_7.npz,1,0,0,both,0.0429991210871379,136.65284482951682
22_Heart_4_7.npz,1,5,0,point,0.042771201241978356,136.65284482951682
22_Heart_4_7.npz,1,5,0,box,0.04506713368354341,135.8712625980932
22_Heart_4_7.npz,1,5,0,both,0.0426646087699356,136.65284482951682
22_Heart_4_7.npz,1,-5,0,point,0.044625455999189295,136.65284482951682
22_Heart_4_7.npz,1,-5,0,box,0.04359406907571535,136.65284482951682
22_Heart_4_7.npz,1,-5,0,both,0.04075441835925852,136.03308421115798
22_Heart_4_7.npz,1,0,5,point,0.04155654789023826,135.8712625980932
22_Heart_4_7.npz,1,0,5,box,0.04208454995555348,136.65284482951682
22_Heart_4_7.npz,1,0,5,both,0.043260159234193185,136.65284482951682
22_Heart_4_7.npz,1,0,-5,point,0.043048115438433704,136.65284482951682
22_Heart_4_7.npz,1,0,-5,box,0.041810228020579224,136.65284482951682
22_Heart_4_7.npz,1,0,-5,both,0.0439578396927674,135.8712625980932
22_Heart_4_7.npz,1,10,10,point,0.03970223325058956,135.8712625980932
22_Heart_4_7.npz,1,10,10,box,0.04193596873587709,136.03308421115798
22_Heart_4_7.npz,1,10,10,both,0.04180177639925215,136.65284482951682
22_Heart_4_7.npz,1,-10,-10,point,0.043102460049970634,136.65284482951682
22_Heart_4_7.npz,1,-10,-10,box,0.04304106756881729,136.65284482951682
22_Heart_4_7.npz,1,-10,-10,both,0.03875338753384908,136.03308421115798
22_Heart_4_7.npz,2,0,0,point,0.04419592932228938,153.26447729333762
22_Heart_4_7.npz,2,0,0,box,0.044454347947177196,151.9802618763371
22_Heart_4_7.npz,2,0,0,both,0.03770764119598197,153.26447729333762
22_Heart_4_7.npz,2,5,0,point,0.04301514100312492,153.26447729333762
22_Heart_4_7.npz,2,5,0,box,0.03904795451112612,152.50245899656832
22_Heart_4_7.npz,2,5,0,both,0.03842832469773401,153.26447729333762
22_Heart_4_7.npz,2,-5,0,point,0.04425378189197504,151.74320413119
22_Heart_4_7.npz,2,-5,0,box,0.03990592519532667,152.50245899656832
22_Heart_4_7.npz,2,-5,0,both,0.042339934394349917,153.26447729333762
22_Heart_4_7.npz,2,0,5,point,0.03935751515792005,152.620444239951
22_Heart_4_7.npz,2,0,5,box,0.04013047346047234,153.26447729333762
22_Heart_4_7.npz,2,0,5,both,0.04217395880844806,152.620444239951
22_Heart_4_7.npz,2,0,-5,point,0.04219718481877127,153.26447729333762
22_Heart_4_7.npz,2,0,-5,box,0.04119574119572433,153.26447729333762
22_Heart_4_7.npz,2,0,-5,both,0.04134071832350748,153.26447729333762
22_Heart_4_7.npz,2,10,10,point,0.04695933789128557,151.34397906755325
22_Heart_4_7.npz,2,10,10,box,0.04488852434566964,152.620444239951
22_Heart_4_7.npz,2,10,10,both,0.04368706429121325,152.50245899656832
22_Heart_4_7.npz,2,-10,-10,point,0.03689296022083267,152.620444239951
22_Heart_4_7.npz,2,-10,-10,box,0.04317453359996626,153.26447729333762
22_Heart_4_7.npz,2,-10,-10,both,0.042356666886559105,153.26447729333762
22_Heart_4_9.npz,0,0,0,point,0.03195367788975911,146.64924138910504
22_Heart_4_9.npz,0,0,0,box,0.027959679199449663,146.2087548678259
22_Heart_4_9.npz,0,0,0,both,0.03129014195842321,147.4347313220328
22_Heart_4_9.npz,0,5,0,point,0.03523199850473454,147.4347313220328
22_Heart_4_9.npz,0,5,0,box,0.03404687458242229,147.4347313220328
22_Heart_4_9.npz,0,5,0,both,0.035317981147825965,147.4347313220328
22_Heart_4_9.npz,0,-5,0,point,0.03440676293541844,146.81961721786362
22_Heart_4_9.npz,0,-5,0,box,0.03525727069350179,147.4347313220328
22_Heart_4_9.npz,0,-5,0,both,0.031639793124405506,146.81961721786362
22_Heart_4_9.npz,0,0,5,point,0.03139066108261326,146.2087548678259
22_Heart_4_9.npz,0,0,5,box,0.03359098461314975,147.4347313220328
22_Heart_4_9.npz,0,0,5,both,0.03363133248189526,147.4347313220328
22_Heart_4_9.npz,0,0,-5,point,0.03269704147506725,146.2087548678259
22_Heart_4_9.npz,0,0,-5,box,0.03536001079693793,147.4347313220328
22_Heart_4_9.npz,0,0,-5,both,0.035375792333211364,146.2087548678259
22_Heart_4_9.npz,0,10,10,point,0.03924775143082738,147.4347313220328
22_Heart_4_9.npz,0,10,10,box,0.032149774047752,147.4347313220328
22_Heart_4_9.npz,0,10,10,both,0.03763997365198302,146.64924138910504
22_Heart_4_9.npz,0,-10,-10,point,0.03466809997311619,147.4347313220328
22_Heart_4_9.npz,0,-10,-10,box,0.03526227229494823,147.4347313220328
22_Heart_4_9.npz,0,-10,-10,both,0.03574360593619467,146.2087548678259
22_Heart_4_9.npz,1,0,0,point,0.03146591970120648,142.00352108310554
22_Heart_4_9.npz,1,0,0,box,0.031868384721573904,142.00352108310554
22_Heart_4_9.npz,1,0,0,both,0.03061505929942511,142.00352108310554
22_Heart_4_9.npz,1,5,0,point,0.03054273785979425,142.00352108310554
22_Heart_4_9.npz,1,5,0,box,0.031716586734225026,142.00352108310554
22_Heart_4_9.npz,1,5,0,both,0.030687022900739932,142.00352108310554
22_Heart_4_9.npz,1,-5,0,point,0.03066818114474032,142.00352108310554
22_Heart_4_9.npz,1,-5,0,box,0.02991778319121882,142.00352108310554
22_Heart_4_9.npz,1,-5,0,both,0.031773809849325485,142.00352108310554
22_Heart_4_9.npz,1,0,5,point,0.032011936654334834,142.00352108310554
22_Heart_4_9.npz,1,0,5,box,0.03139323161925303,141.20906486483082
22_Heart_4_9.npz,1,0,5,both,0.030635662344117392,142.00352108310554
22_Heart_4_9.npz,1,0,-5,point,0.0320794116756856,142.00352108310554
22_Heart_4_9.npz,1,0,-5,box,0.026738568700116008,142.00352108310554
22_Heart_4_9.npz,1,0,-5,both,0.03153979667740354,142.00352108310554
22_Heart_4_9.npz,1,10,10,point,0.02891950358644094,140.80127840328723
22_Heart_4_9.npz,1,10,10,box,0.028711056811222532,142.00352108310554
22_Heart_4_9.npz,1,10,10,both,0.03237658699842396,141.40014144264495
22_Heart_4_9.npz,1,-10,-10,point,0.03266124277795504,140.41723540933285
22_Heart_4_9.npz,1,-10,-10,box,0.031164344985532548,142.00352108310554
22_Heart_4_9.npz,1,-10,-10,both,0.029100529100507713,140.0
22_Heart_4_9.npz,2,0,0,point,0.06124551098241663,147.5127113166862
22_Heart_4_9.npz,2,0,0,box,0.050673000791685394,144.04513181638595
22_Heart_4_9.npz,2,0,0,both,0.05604543416527572,147.5127113166862
22_Heart_4_9.npz,2,5,0,point,0.053633484023724934,146.8638825579659
22_Heart_4_9.npz,2,5,0,box,0.06130447891190871,146.8638825579659
22_Heart_4_9.npz,2,5,0,both,0.048138397893908884,146.0
22_Heart_4_9.npz,2,-5,0,point,0.05529987316540848,147.5127113166862
22_Heart_4_9.npz,2,-5,0,box,0.06599494199347035,147.5127113166862
22_Heart_4_9.npz,2,-5,0,both,0.05884656262234748,146.7548977036201
22_Heart_4_9.npz,2,0,5,point,0.047647859627856864,146.102703602637
22_Heart_4_9.npz,2,0,5,box,0.059653794940057195,146.8638825579659
22_Heart_4_9.npz,2,0,5,both,0.05623810347806174,146.7548977036201
22_Heart_4_9.npz,2,0,-5,point,0.06021663300897367,146.8638825579659
22_Heart_4_9.npz,2,0,-5,box,0.05465408995782517,147.5127113166862
22_Heart_4_9.npz,2,0,-5,both,0.01149425287349716,137.90213921473443
22_Heart_4_9.npz,2,10,10,point,0.06550332074486732,146.8638825579659
22_Heart_4_9.npz,2,10,10,box,0.056878048780473936,147.5127113166862
22_Heart_4_9.npz,2,10,10,both,0.06509703036741092,147.5127113166862
22_Heart_4_9.npz,2,-10,-10,point,0.05857156159788687,146.7548977036201
22_Heart_4_9.npz,2,-10,-10,box,0.06257892521388722,147.5127113166862
22_Heart_4_9.npz,2,-10,-10,both,0.055127518437618914,147.5127113166862
22_Heart_5_11.npz,0,0,0,point,0.024923576018462644,348.0517202945562
22_Heart_5_11.npz,0,0,0,box,0.025123044148973823,349.09167850293994
22_Heart_5_11.npz,0,0,0,both,0.02536451463405713,349.67413401622946
22_Heart_5_11.npz,0,5,0,point,0.02511462081395413,349.67413401622946
22_Heart_5_11.npz,0,5,0,box,0.024635507584881294,348.51111890440455
22_Heart_5_11.npz,0,5,0,both,0.025276347531773945,349.67413401622946
22_Heart_5_11.npz,0,-5,0,point,0.02339058423936422,349.67413401622946
22_Heart_5_11.npz,0,-5,0,box,0.025004442413623613,346.88326566728466
22_Heart_5_11.npz,0,-5,0,both,0.024663508534467003,348.51111890440455
22_Heart_5_11.npz,0,0,5,point,0.024159231297181855,347.932464711185
22_Heart_5_11.npz,0,0,5,box,0.02398523985239361,349.67413401622946
22_Heart_5_11.npz,0,0,5,both,0.025192475783371936,349.67413401622946
22_Heart_5_11.npz,0,0,-5,point,0.021547502448564747,346.78091066262573
22_Heart_5_11.npz,0,0,-5,box,0.0253036623238184,349.67413401622946
22_Heart_5_11.npz,0,0,-5,both,0.025087053889268417,349.67413401622946
22_Heart_5_11.npz,0,10,10,point,0.024665442141168392,349.67413401622946
22_Heart_5_11.npz,0,10,10,box,0.025257028067123516,349.67413401622946
22_Heart_5_11.npz,0,10,10,both,0.02538989293222162,349.67413401622946
22_Heart_5_11.npz,0,-10,-10,point,0.025017244570061322,349.67413401622946
22_Heart_5_11.npz,0,-10,-10,box,0.026535984078406714,349.67413401622946
22_Heart_5_11.npz,0,-10,-10,both,0.02401576607543517,348.51111890440455
22_Heart_5_11.npz,1,0,0,point,0.023978219510593063,338.2809483255006
22_Heart_5_11.npz,1,0,0,box,0.02443452963530287,338.864279616486
22_Heart_5_11.npz,1,0,0,both,0.024438563764404692,339.44955442598535
22_Heart_5_11.npz,1,5,0,point,0.024480500996297797,339.44955442598535
22_Heart_5_11.npz,1,5,0,box,0.024155473410677437,337.8313188560232
22_Heart_5_11.npz,1,5,0,both,0.0202477876106123,339.44955442598535
22_Heart_5_11.npz,1,-5,0,point,0.02514959966286976,339.44955442598535
22_Heart_5_11.npz,1,-5,0,box,0.023808854532675765,339.44955442598535
22_Heart_5_11.npz,1,-5,0,both,0.024125123521992694,338.864279616486
22_Heart_5_11.npz,1,0,5,point,0.02391477550181038,339.44955442598535
22_Heart_5_11.npz,1,0,5,box,0.02342017451138641,339.44955442598535
22_Heart_5_11.npz,1,0,5,both,0.023188274778793445,339.44955442598535
22_Heart_5_11.npz,1,0,-5,point,0.02366921858931264,338.2809483255006
22_Heart_5_11.npz,1,0,-5,box,0.02373020769072345,338.864279616486
22_Heart_5_11.npz,1,0,-5,both,0.023494986875507624,338.864279616486
22_Heart_5_11.npz,1,10,10,point,0.002214839424133574,307.3044093403152
22_Heart_5_11.npz,1,10,10,box,0.021854448702283865,337.69957062454193
22_Heart_5_11.npz,1,10,10,both,0.024946567150089,339.44955442598535
22_Heart_5_11.npz,1,-10,-10,point,0.024072599485379147,339.44955442598535
22_Heart_5_11.npz,1,-10,-10,box,0.024121657052956113,337.69957062454193
22_Heart_5_11.npz,1,-10,-10,both,0.02098102171217186,339.44955442598535
22_Heart_5_11.npz,2,0,0,point,0.03649494586689693,386.1631779442468
22_Heart_5_11.npz,2,0,0,box,0.02958110670573019,383.43839140075687
22_Heart_5_11.npz,2,0,0,both,0.0359771902540139,386.1631779442468
22_Heart_5_11.npz,2,5,0,point,0.036788281750981,385.3336216838598
22_Heart_5_11.npz,2,5,0,box,0.03341314957319026,385.2544613628764
22_Heart_5_11.npz,2,5,0,both,0.03164218164514613,386.1631779442468
22_Heart_5_11.npz,2,-5,0,point,0.03600374448796369,386.1631779442468
22_Heart_5_11.npz,2,-5,0,box,0.03493522774759229,385.3336216838598
22_Heart_5_11.npz,2,-5,0,both,0.037170277978294426,386.1631779442468
22_Heart_5_11.npz,2,0,5,point,0.03661265267148114,386.1631779442468
22_Heart_5_11.npz,2,0,5,box,0.03481264432499226,385.7473266271589
22_Heart_5_11.npz,2,0,5,both,0.03396816725845257,382.2786941486538
22_Heart_5_11.npz,2,0,-5,point,0.03587484497726101,386.1631779442468
22_Heart_5_11.npz,2,0,-5,box,0.03642751043311977,386.1631779442468
22_Heart_5_11.npz,2,0,-5,both,0.0344351319961022,382.2786941486538
22_Heart_5_11.npz,2,10,10,point,0.036052466597728726,386.1631779442468
22_Heart_5_11.npz,2,10,10,box,0.03557508666263325,386.1631779442468
22_Heart_5_11.npz,2,10,10,both,0.03498899885771843,384.1054542700481
22_Heart_5_11.npz,2,-10,-10,point,0.03440297756764221,384.92207003496173
22_Heart_5_11.npz,2,-10,-10,box,0.035426383758858565,384.92207003496173
22_Heart_5_11.npz,2,-10,-10,both,0.02912579404518857,381.3659659696969
22_Heart_5_2.npz,0,0,0,point,0.0019445416715272645,371.38928363645607
22_Heart_5_2.npz,0,0,0,box,0.001814896607106861,375.5862084794914
22_Heart_5_2.npz,0,0,0,both,0.0017766967189275426,375.5862084794914
22_Heart_5_2.npz,0,5,0,point,0.001675670268107138,375.04666376332426
22_Heart_5_2.npz,0,5,0,box,0.001795884858124981,375.5862084794914
22_Heart_5_2.npz,0,5,0,both,0.001816005613107509,373.3630940518894
22_Heart_5_2.npz,0,-5,0,point,0.0018185537950942444,375.04666376332426
22_Heart_5_2.npz,0,-5,0,box,0.0013877768881764676,374.50901190759083
22_Heart_5_2.npz,0,-5,0,both,0.001491632871859066,373.3630940518894
22_Heart_5_2.npz,0,0,5,point,0.0014813954163880848,375.04666376332426
22_Heart_5_2.npz,0,0,5,box,0.0022591849990109686,371.38928363645607
22_Heart_5_2.npz,0,0,5,both,0.0016980199459191289,375.5862084794914
22_Heart_5_2.npz,0,0,-5,point,0.0015757015947185404,374.50901190759083
22_Heart_5_2.npz,0,0,-5,box,0.0012676681244842064,371.74857094547116
22_Heart_5_2.npz,0,0,-5,both,0.0016281871763975336,374.50901190759083
22_Heart_5_2.npz,0,10,10,point,0.0011259148057786396,374.50901190759083
22_Heart_5_2.npz,0,10,10,box,0.001717206132878812,375.5862084794914
22_Heart_5_2.npz,0,10,10,both,0.0016976213091892713,374.50901190759083
22_Heart_5_2.npz,0,-10,-10,point,0.0019590225508534296,375.5862084794914
22_Heart_5_2.npz,0,-10,-10,box,0.0017706131078221762,375.5862084794914
22_Heart_5_2.npz,0,-10,-10,both,0.0017747746784555424,374.74524680107686
22_Heart_5_2.npz,1,0,0,point,0.006548766137420648,365.2752386899501
22_Heart_5_2.npz,1,0,0,box,0.007017762737239003,365.8264615907384
22_Heart_5_2.npz,1,0,0,both,0.00710187033486787,366.3795845840759
22_Heart_5_2.npz,1,5,0,point,0.007469149166485242,364.4406673246003
22_Heart_5_2.npz,1,5,0,box,0.006890594437879713,364.2320688791694
22_Heart_5_2.npz,1,5,0,both,0.007024191197900974,366.3795845840759
22_Heart_5_2.npz,1,-5,0,point,0.0072412392706442605,366.3795845840759
22_Heart_5_2.npz,1,-5,0,box,0.007046915372952155,365.8264615907384
22_Heart_5_2.npz,1,-5,0,both,0.00703753650498727,365.2752386899501
22_Heart_5_2.npz,1,0,5,point,0.0073951931244681714,363.8900932974131
22_Heart_5_2.npz,1,0,5,box,0.006925528183466276,366.3795845840759
22_Heart_5_2.npz,1,0,5,both,0.007190671050451265,364.99315062066574
22_Heart_5_2.npz,1,0,-5,point,0.007147163606466742,366.3795845840759
22_Heart_5_2.npz,1,0,-5,box,0.006920539300056132,366.3795845840759
22_Heart_5_2.npz,1,0,-5,both,0.006821090634686442,366.3795845840759
22_Heart_5_2.npz,1,10,10,point,0.006483126110121455,364.2320688791694
22_Heart_5_2.npz,1,10,10,box,0.008171047255878836,366.3795845840759
22_Heart_5_2.npz,1,10,10,both,0.00708977117152299,366.3795845840759
22_Heart_5_2.npz,1,-10,-10,point,0.007078846298666583,366.3795845840759
22_Heart_5_2.npz,1,-10,-10,box,0.006861224681609903,363.88597115030416
22_Heart_5_2.npz,1,-10,-10,both,0.007306889352817485,365.2752386899501
22_Heart_5_5.npz,0,0,0,point,0.017320236934839674,370.563085047607
22_Heart_5_5.npz,0,0,0,box,0.018187496996778366,372.21633494514987
22_Heart_5_5.npz,0,0,0,both,0.01748564201988861,371.65575469781174
22_Heart_5_5.npz,0,5,0,point,0.017709975095346456,372.21633494514987
22_Heart_5_5.npz,0,5,0,box,0.017844768907175446,371.65575469781174
22_Heart_5_5.npz,0,5,0,both,0.018196311261367695,372.21633494514987
22_Heart_5_5.npz,0,-5,0,point,0.015849794921961223,371.65575469781174
22_Heart_5_5.npz,0,-5,0,box,0.01622330907788929,368.9132689400044
22_Heart_5_5.npz,0,-5,0,both,0.016838804240373303,371.09702235399305
22_Heart_5_5.npz,0,0,5,point,0.015633383737376758,371.09702235399305
